unit,group_type,group,transition_code,n,denominator,rate,representative_case_keys,provenance
case_arm_occurrence,experiment,RCR3,concordant_noncompatible_scope_conflict,132,733,0.1800818553888131,"[""DA_d2_heldout100/290"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/404"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/524"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/569"", ""DA_d2_heldout200b/582"", ""DA_d2_heldout200b/600""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,concordant_uncertain,17,733,0.023192360163710776,"[""DA_d2_heldout100/389"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/627"", ""MCR_seq200b/249"", ""MCR_seq200b/311"", ""MCR_seq200b/322"", ""MCR_seq200b/403"", ""MCR_seq200b/466"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/43"", ""MCR_v1_seq100/64""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,legacy_false_positive_scope_conflict,2,733,0.002728512960436562,"[""DA_d2_heldout200b/489"", ""MCR_v2_seq100/208""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,legacy_only_compatible_partial,69,733,0.0941336971350614,"[""DA_d2_heldout100/268"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/415"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/431"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/508"", ""DA_d2_heldout200b/510"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/596"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/615""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,legacy_only_confirmed_complete,6,733,0.008185538881309686,"[""MCR_seq200b/283"", ""MCR_seq200b/328"", ""MCR_seq200b/436"", ""MCR_seq200b/458"", ""MCR_v1_seq100/117"", ""MCR_v1_seq100/95""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
case_arm_occurrence,experiment,RCR3,safe_exact_confirmed_complete,31,733,0.04229195088676671,"[""MCR_seq200b/263"", ""MCR_seq200b/278"", ""MCR_seq200b/283"", ""MCR_seq200b/328"", ""MCR_seq200b/332"", ""MCR_seq200b/376"", ""MCR_seq200b/448"", ""MCR_seq200b/456"", ""MCR_v1_seq100/105"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/24"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/8"", ""MCR_v2_seq100/154"", ""MCR_v2_seq100/169"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/227""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,clinical_complete_missed_by_legacy,365,5351,0.06821154924313212,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/299"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/314"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/333"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/347"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/373"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/379""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,compatible_partial_missed_by_legacy,1183,5351,0.2210801719304803,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/299"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/310""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,concordant_noncompatible_manifestation_related,392,5351,0.0732573350775556,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/355"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/381"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,concordant_noncompatible_not_equivalent,1196,5351,0.22350962436927677,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/349"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/352""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,concordant_noncompatible_scope_conflict,1093,5351,0.20426088581573537,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/293"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/337""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,concordant_uncertain,144,5351,0.02691085778359185,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/583""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,legacy_false_positive_manifestation_related,3,5351,0.0005606428704914969,"[""DA_d2_heldout100/284"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/743""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,legacy_false_positive_not_equivalent,1,5351,0.00018688095683049897,"[""MCR_seq200b/430""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,legacy_false_positive_scope_conflict,25,5351,0.004672023920762474,"[""DA_d2_heldout100/330"", ""DA_d2_heldout100/368"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""MCR_seq200b/249"", ""MCR_seq200b/283"", ""MCR_seq200b/293"", ""MCR_seq200b/309"", ""MCR_seq200b/332"", ""MCR_seq200b/355"", ""MCR_seq200b/364"", ""MCR_v1_seq100/21"", ""MCR_v2_seq100/183"", ""MCR_v2_seq100/188"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/227""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,legacy_only_compatible_partial,356,5351,0.06652962063165764,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/283"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/302"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/391""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,legacy_only_confirmed_complete,225,5351,0.04204821528686227,"[""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/314"", ""DA_d2_heldout100/353"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/608"", ""DA_d2_heldout200b/631"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/684"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/709"", ""DA_d2_heldout200b/763""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,legacy_positive_uncertain,9,5351,0.0016819286114744907,"[""MCR_seq200b/369"", ""MCR_seq200b/416"", ""MCR_seq200b/441"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/242""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,overall,ALL,safe_exact_confirmed_complete,359,5351,0.06709026350214913,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/299"", ""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/313"", ""DA_d2_heldout100/314"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/333"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/347""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,clinical_complete_missed_by_legacy,193,2754,0.070079883805374,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/299"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/314"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/333"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/347"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/373"", ""DA_d2_heldout100/375"", ""DA_d2_heldout100/379""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,compatible_partial_missed_by_legacy,903,2754,0.32788671023965144,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/284"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/299"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/310""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,concordant_noncompatible_manifestation_related,183,2754,0.0664488017429194,"[""DA_d2_heldout100/259"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/354"", ""DA_d2_heldout100/355"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/374"", ""DA_d2_heldout100/381"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,concordant_noncompatible_not_equivalent,370,2754,0.13435003631082063,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/337"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/349"", ""DA_d2_heldout100/350"", ""DA_d2_heldout100/352""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,concordant_noncompatible_scope_conflict,597,2754,0.2167755991285403,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/289"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/293"", ""DA_d2_heldout100/303"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/337""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,concordant_uncertain,58,2754,0.021060275962236745,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/352"", ""DA_d2_heldout100/365"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/389"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/457"", ""DA_d2_heldout200b/464"", ""DA_d2_heldout200b/478"", ""DA_d2_heldout200b/480"", ""DA_d2_heldout200b/482"", ""DA_d2_heldout200b/484"", ""DA_d2_heldout200b/493"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/498"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/583""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,legacy_false_positive_manifestation_related,3,2754,0.0010893246187363835,"[""DA_d2_heldout100/284"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/743""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,legacy_false_positive_scope_conflict,7,2754,0.002541757443718228,"[""DA_d2_heldout100/330"", ""DA_d2_heldout100/368"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,legacy_only_compatible_partial,247,2754,0.0896877269426289,"[""DA_d2_heldout100/254"", ""DA_d2_heldout100/255"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/268"", ""DA_d2_heldout100/269"", ""DA_d2_heldout100/273"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/281"", ""DA_d2_heldout100/283"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/302"", ""DA_d2_heldout100/310"", ""DA_d2_heldout100/312"", ""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/368"", ""DA_d2_heldout100/383"", ""DA_d2_heldout100/391""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,legacy_only_confirmed_complete,41,2754,0.014887436456063908,"[""DA_d2_heldout100/290"", ""DA_d2_heldout100/301"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/314"", ""DA_d2_heldout100/353"", ""DA_d2_heldout100/359"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/398"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/461"", ""DA_d2_heldout200b/565"", ""DA_d2_heldout200b/568"", ""DA_d2_heldout200b/600"", ""DA_d2_heldout200b/608"", ""DA_d2_heldout200b/631"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/684"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/709"", ""DA_d2_heldout200b/763""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,DA,safe_exact_confirmed_complete,152,2754,0.05519244734931009,"[""DA_d2_heldout100/257"", ""DA_d2_heldout100/259"", ""DA_d2_heldout100/261"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/270"", ""DA_d2_heldout100/276"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/299"", ""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/308"", ""DA_d2_heldout100/313"", ""DA_d2_heldout100/314"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/328"", ""DA_d2_heldout100/329"", ""DA_d2_heldout100/333"", ""DA_d2_heldout100/334"", ""DA_d2_heldout100/341"", ""DA_d2_heldout100/347""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,clinical_complete_missed_by_legacy,172,2597,0.06623026569118214,"[""MCR_seq200b/250"", ""MCR_seq200b/251"", ""MCR_seq200b/252"", ""MCR_seq200b/266"", ""MCR_seq200b/270"", ""MCR_seq200b/272"", ""MCR_seq200b/283"", ""MCR_seq200b/285"", ""MCR_seq200b/290"", ""MCR_seq200b/291"", ""MCR_seq200b/292"", ""MCR_seq200b/295"", ""MCR_seq200b/296"", ""MCR_seq200b/297"", ""MCR_seq200b/301"", ""MCR_seq200b/309"", ""MCR_seq200b/310"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/316""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,compatible_partial_missed_by_legacy,280,2597,0.1078167115902965,"[""MCR_seq200b/251"", ""MCR_seq200b/258"", ""MCR_seq200b/260"", ""MCR_seq200b/261"", ""MCR_seq200b/263"", ""MCR_seq200b/265"", ""MCR_seq200b/270"", ""MCR_seq200b/271"", ""MCR_seq200b/272"", ""MCR_seq200b/278"", ""MCR_seq200b/283"", ""MCR_seq200b/290"", ""MCR_seq200b/297"", ""MCR_seq200b/298"", ""MCR_seq200b/301"", ""MCR_seq200b/302"", ""MCR_seq200b/309"", ""MCR_seq200b/310"", ""MCR_seq200b/312"", ""MCR_seq200b/314""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,concordant_noncompatible_manifestation_related,209,2597,0.08047747400847131,"[""MCR_seq200b/249"", ""MCR_seq200b/250"", ""MCR_seq200b/251"", ""MCR_seq200b/254"", ""MCR_seq200b/267"", ""MCR_seq200b/268"", ""MCR_seq200b/276"", ""MCR_seq200b/290"", ""MCR_seq200b/291"", ""MCR_seq200b/302"", ""MCR_seq200b/306"", ""MCR_seq200b/308"", ""MCR_seq200b/311"", ""MCR_seq200b/316"", ""MCR_seq200b/319"", ""MCR_seq200b/320"", ""MCR_seq200b/322"", ""MCR_seq200b/326"", ""MCR_seq200b/334"", ""MCR_seq200b/337""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,concordant_noncompatible_not_equivalent,826,2597,0.31805929919137466,"[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/252"", ""MCR_seq200b/258"", ""MCR_seq200b/259"", ""MCR_seq200b/262"", ""MCR_seq200b/263"", ""MCR_seq200b/266"", ""MCR_seq200b/267"", ""MCR_seq200b/268"", ""MCR_seq200b/269"", ""MCR_seq200b/270"", ""MCR_seq200b/275"", ""MCR_seq200b/276"", ""MCR_seq200b/277"", ""MCR_seq200b/279"", ""MCR_seq200b/283"", ""MCR_seq200b/284"", ""MCR_seq200b/288"", ""MCR_seq200b/290""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,concordant_noncompatible_scope_conflict,496,2597,0.19098960338852522,"[""MCR_seq200b/260"", ""MCR_seq200b/264"", ""MCR_seq200b/265"", ""MCR_seq200b/267"", ""MCR_seq200b/268"", ""MCR_seq200b/270"", ""MCR_seq200b/272"", ""MCR_seq200b/274"", ""MCR_seq200b/275"", ""MCR_seq200b/277"", ""MCR_seq200b/279"", ""MCR_seq200b/284"", ""MCR_seq200b/290"", ""MCR_seq200b/291"", ""MCR_seq200b/292"", ""MCR_seq200b/296"", ""MCR_seq200b/299"", ""MCR_seq200b/301"", ""MCR_seq200b/302"", ""MCR_seq200b/303""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,concordant_uncertain,86,2597,0.03311513284559107,"[""MCR_seq200b/249"", ""MCR_seq200b/251"", ""MCR_seq200b/257"", ""MCR_seq200b/275"", ""MCR_seq200b/279"", ""MCR_seq200b/297"", ""MCR_seq200b/311"", ""MCR_seq200b/322"", ""MCR_seq200b/326"", ""MCR_seq200b/330"", ""MCR_seq200b/331"", ""MCR_seq200b/338"", ""MCR_seq200b/346"", ""MCR_seq200b/368"", ""MCR_seq200b/372"", ""MCR_seq200b/403"", ""MCR_seq200b/406"", ""MCR_seq200b/420"", ""MCR_seq200b/455"", ""MCR_seq200b/456""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,legacy_false_positive_not_equivalent,1,2597,0.0003850596842510589,"[""MCR_seq200b/430""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,legacy_false_positive_scope_conflict,18,2597,0.006931074316519061,"[""MCR_seq200b/249"", ""MCR_seq200b/283"", ""MCR_seq200b/293"", ""MCR_seq200b/309"", ""MCR_seq200b/332"", ""MCR_seq200b/355"", ""MCR_seq200b/364"", ""MCR_v1_seq100/21"", ""MCR_v2_seq100/183"", ""MCR_v2_seq100/188"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/227""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,legacy_only_compatible_partial,109,2597,0.041971505583365425,"[""MCR_seq200b/263"", ""MCR_seq200b/294"", ""MCR_seq200b/302"", ""MCR_seq200b/313"", ""MCR_seq200b/320"", ""MCR_seq200b/323"", ""MCR_seq200b/329"", ""MCR_seq200b/330"", ""MCR_seq200b/340"", ""MCR_seq200b/344"", ""MCR_seq200b/345"", ""MCR_seq200b/355"", ""MCR_seq200b/362"", ""MCR_seq200b/369"", ""MCR_seq200b/374"", ""MCR_seq200b/376"", ""MCR_seq200b/378"", ""MCR_seq200b/384"", ""MCR_seq200b/386"", ""MCR_seq200b/388""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,legacy_only_confirmed_complete,184,2597,0.07085098190219484,"[""MCR_seq200b/249"", ""MCR_seq200b/250"", ""MCR_seq200b/263"", ""MCR_seq200b/272"", ""MCR_seq200b/277"", ""MCR_seq200b/278"", ""MCR_seq200b/283"", ""MCR_seq200b/293"", ""MCR_seq200b/294"", ""MCR_seq200b/302"", ""MCR_seq200b/307"", ""MCR_seq200b/316"", ""MCR_seq200b/320"", ""MCR_seq200b/321"", ""MCR_seq200b/322"", ""MCR_seq200b/328"", ""MCR_seq200b/329"", ""MCR_seq200b/330"", ""MCR_seq200b/335"", ""MCR_seq200b/336""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,legacy_positive_uncertain,9,2597,0.0034655371582595304,"[""MCR_seq200b/369"", ""MCR_seq200b/416"", ""MCR_seq200b/441"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/220"", ""MCR_v2_seq100/242""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
unique_case_prediction_relation,benchmark_family,MCR,safe_exact_confirmed_complete,207,2597,0.0797073546399692,"[""MCR_seq200b/251"", ""MCR_seq200b/252"", ""MCR_seq200b/257"", ""MCR_seq200b/260"", ""MCR_seq200b/263"", ""MCR_seq200b/265"", ""MCR_seq200b/266"", ""MCR_seq200b/271"", ""MCR_seq200b/272"", ""MCR_seq200b/274"", ""MCR_seq200b/275"", ""MCR_seq200b/278"", ""MCR_seq200b/279"", ""MCR_seq200b/283"", ""MCR_seq200b/285"", ""MCR_seq200b/288"", ""MCR_seq200b/290"", ""MCR_seq200b/291"", ""MCR_seq200b/293"", ""MCR_seq200b/294""]",descriptive_endpoint_transition_model_panel_not_root_where_novel
