experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,paired_case_bootstrap_delta_ci95,bootstrap_unit,source_multiplicity_family,holm_adjusted_p,holm_family_size
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.6787878787878788,0.593939393939394,-0.08484848484848485,91,21,7,46,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/164"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99"", ""MCR_seq200b/265"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/237""]",0.012540951371192932,"[-0.145455, -0.024242]",case,primary,0.06270475685596466,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.7212121212121212,0.6060606060606061,-0.11515151515151516,94,25,6,40,"[""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/164"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99"", ""MCR_seq200b/265"", ""MCR_seq200b/283"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/237""]",0.0008779102936387062,"[-0.181818, -0.054545]",case,primary,0.004389551468193531,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.11515151515151516,0.14545454545454545,0.030303030303030304,15,4,9,137,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/29"", ""MCR_seq200b/314"", ""MCR_seq200b/342"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/237""]","[""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/747""]",0.266845703125,"[-0.012121, 0.072727]",case,primary,1.0,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.8363636363636363,0.7515151515151515,-0.08484848484848485,120,18,4,23,"[""DA_d2_heldout200b/530"", ""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/164"", ""DA_d2_seq100/99"", ""MCR_seq200b/265"", ""MCR_seq200b/283"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/234""]",0.004343509674072266,"[-0.139394, -0.030303]",case,primary,0.021717548370361328,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.5955056179775281,0.5280898876404494,-0.06741573033707865,43,10,4,32,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/164"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99""]",0.1795654296875,"[-0.146067, 0.011236]",case,primary,0.8978271484375,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.6067415730337079,0.5617977528089888,-0.0449438202247191,46,8,4,31,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/164"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99""]",0.3876953125,"[-0.123596, 0.033708]",case,primary,1.0,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.6741573033707865,0.5955056179775281,-0.07865168539325842,50,10,3,26,"[""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/164"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99""]",0.09228515625,"[-0.157303, 0.0]",case,primary,0.46142578125,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.20224719101123595,0.21348314606741572,0.011235955056179775,14,4,5,66,"[""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/359"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/747""]",1.0,"[-0.05618, 0.078652]",case,primary,1.0,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.8764044943820225,0.8089887640449438,-0.06741573033707865,71,7,1,10,"[""DA_d2_heldout200b/530""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/164"", ""DA_d2_seq100/99""]",0.0703125,"[-0.134831, -0.011236]",case,primary,0.3515625,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.6292134831460674,0.5955056179775281,-0.033707865168539325,48,8,5,28,"[""DA_d2_heldout100/359"", ""DA_d2_heldout100/431"", ""DA_d2_heldout200b/529"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/589""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/563"", ""DA_d2_heldout200b/574"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_heldout200b/775"", ""DA_d2_seq100/29""]",0.5810546875,"[-0.11236, 0.044944]",case,primary,1.0,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.75,0.5921052631578947,-0.15789473684210525,42,15,3,16,"[""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/265"", ""MCR_seq200b/283"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_seq200b/420"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/237""]",0.007537841796875,"[-0.263158, -0.052632]",case,primary,0.037689208984375,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7631578947368421,0.631578947368421,-0.13157894736842105,45,13,3,15,"[""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/265"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/237""]",0.021270751953125,"[-0.236842, -0.039474]",case,primary,0.106353759765625,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7763157894736842,0.618421052631579,-0.15789473684210525,44,15,3,14,"[""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/265"", ""MCR_seq200b/283"", ""MCR_seq200b/302"", ""MCR_seq200b/314"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/237""]",0.007537841796875,"[-0.263158, -0.052632]",case,primary,0.037689208984375,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.013157894736842105,0.06578947368421052,0.05263157894736842,1,0,4,71,"[""MCR_seq200b/314"", ""MCR_seq200b/342"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/237""]",[],0.125,"[0.013158, 0.105263]",case,primary,0.5,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7894736842105263,0.6842105263157895,-0.10526315789473684,49,11,3,13,"[""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/265"", ""MCR_seq200b/283"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/234""]",0.057373046875,"[-0.197368, -0.013158]",case,primary,0.2294921875,5
E5,add_sibling5_vs_base4,base4,add_sibling5,typed_addition_5,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7894736842105263,0.6578947368421053,-0.13157894736842105,47,13,3,13,"[""MCR_seq200b/341"", ""MCR_seq200b/408"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/283"", ""MCR_seq200b/302"", ""MCR_seq200b/330"", ""MCR_seq200b/342"", ""MCR_seq200b/355"", ""MCR_seq200b/372"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75"", ""MCR_v2_seq100/140"", ""MCR_v2_seq100/151"", ""MCR_v2_seq100/234"", ""MCR_v2_seq100/237""]",0.021270751953125,"[-0.236842, -0.039474]",case,primary,0.106353759765625,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,ALL,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.6666666666666666,0.6606060606060606,-0.006060606060606061,90,20,19,36,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188"", ""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/347"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99"", ""MCR_seq200b/251"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/339"", ""MCR_seq200b/358"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]",1.0,"[-0.078788, 0.066667]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.6787878787878788,0.6787878787878788,0.0,94,18,18,35,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188"", ""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/347"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29"", ""MCR_seq200b/251"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/339"", ""MCR_seq200b/358"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]",1.0,"[-0.072727, 0.072727]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.7212121212121212,0.7696969696969697,0.048484848484848485,110,9,17,29,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188"", ""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29"", ""MCR_seq200b/251"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]",0.16863754391670227,"[-0.012121, 0.109091]",case,primary,0.5059126317501068,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.11515151515151516,0.13333333333333333,0.01818181818181818,14,5,8,138,"[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/630"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]",0.5810546875,"[-0.024242, 0.060606]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,165,0.8363636363636363,0.9030303030303031,0.06666666666666667,136,2,13,14,"[""DA_d2_heldout100/374"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/602"", ""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""DA_d2_heldout200b/741"", ""MCR_seq200b/251""]",0.00738525390625,"[0.024242, 0.115152]",case,primary,0.029541015625,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.5955056179775281,0.5842696629213483,-0.011235955056179775,43,10,9,27,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/347"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99""]",1.0,"[-0.11236, 0.078652]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.6067415730337079,0.6067415730337079,0.0,46,8,8,27,"[""DA_d2_heldout100/306"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/347"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29""]",1.0,"[-0.089888, 0.089888]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.6741573033707865,0.6853932584269663,0.011235955056179775,54,6,7,22,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29""]",1.0,"[-0.067416, 0.089888]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.20224719101123595,0.21348314606741572,0.011235955056179775,13,5,6,65,"[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/630"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/302"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]",1.0,"[-0.05618, 0.078652]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.8764044943820225,0.898876404494382,0.02247191011235955,77,1,3,8,"[""DA_d2_heldout100/374"", ""DA_d2_heldout200b/530"", ""DA_d2_heldout200b/602""]","[""DA_d2_heldout200b/741""]",0.625,"[-0.022472, 0.067416]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,89,0.6292134831460674,0.6404494382022472,0.011235955056179775,48,8,9,24,"[""DA_d2_heldout100/302"", ""DA_d2_heldout100/317"", ""DA_d2_heldout100/374"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/602"", ""DA_d2_heldout200b/645"", ""DA_d2_heldout200b/653"", ""DA_d2_heldout200b/747"", ""DA_d2_seq100/188""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout200b/507"", ""DA_d2_heldout200b/628"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/741"", ""DA_d2_seq100/140"", ""DA_d2_seq100/29"", ""DA_d2_seq100/99""]",1.0,"[-0.078652, 0.101124]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.75,0.75,0.0,47,10,10,9,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/339"", ""MCR_seq200b/358"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]",1.0,"[-0.118421, 0.118421]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7631578947368421,0.7631578947368421,0.0,48,10,10,8,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_seq200b/312"", ""MCR_seq200b/314"", ""MCR_seq200b/339"", ""MCR_seq200b/358"", ""MCR_v1_seq100/109"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]",1.0,"[-0.118421, 0.118421]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7763157894736842,0.868421052631579,0.09210526315789473,56,3,10,7,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]",0.09228515625,"[0.0, 0.184211]",case,primary,0.3072509765625,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.013157894736842105,0.039473684210526314,0.02631578947368421,1,0,2,73,"[""MCR_v1_seq100/72"", ""MCR_v1_seq100/75""]",[],0.5,"[0.0, 0.065789]",case,primary,1.0,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7894736842105263,0.9078947368421053,0.11842105263157894,59,1,10,6,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251""]",0.01171875,"[0.039474, 0.197368]",case,primary,0.05859375,5
E5,add_synonym5_vs_base4,base4,add_synonym5,typed_addition_5,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,76,0.7894736842105263,0.8947368421052632,0.10526315789473684,58,2,10,6,"[""MCR_seq200b/279"", ""MCR_seq200b/341"", ""MCR_seq200b/354"", ""MCR_seq200b/405"", ""MCR_seq200b/408"", ""MCR_seq200b/461"", ""MCR_seq200b/468"", ""MCR_v1_seq100/94"", ""MCR_v2_seq100/165"", ""MCR_v2_seq100/232""]","[""MCR_seq200b/251"", ""MCR_v1_seq100/75""]",0.03857421875,"[0.026316, 0.197368]",case,primary,0.154296875,5
