symptom_uuid,condition_snomed_id,likelihood_symptom_given_condition,likelihood_condition_given_symptom,strong_predictor
47a29360-a65c-11eb-8d02-1e003a340630,230690007,high,high,0
47210a20-a65c-11eb-8d02-1e003a340630,230690007,very_high,medium,
4790df6c-a65c-11eb-8d02-1e003a340630,230690007,high,very_high,1
4771afb6-a65c-11eb-8d02-1e003a340630,230690007,very_high,very_high,1
477ece80-a65c-11eb-8d02-1e003a340630,230690007,high,very_high,1
4722ac2c-a65c-11eb-8d02-1e003a340630,230690007,very_high,medium,0
47a2a760-a65c-11eb-8d02-1e003a340630,230690007,high,high,0
47856fba-a65c-11eb-8d02-1e003a340630,230690007,high,low,
4737ee0c-a65c-11eb-8d02-1e003a340630,230690007,high,rare,
4773639c-a65c-11eb-8d02-1e003a340630,363354003,low,low,
477d40c4-a65c-11eb-8d02-1e003a340630,363354003,high,low,
474b47f4-a65c-11eb-8d02-1e003a340630,363354003,medium,low,
1d6fadd7-4176-4d50-9486-0fce1a388ba8,363354003,high,high,
4739c8bc-a65c-11eb-8d02-1e003a340630,363354003,medium,low,
473914a8-a65c-11eb-8d02-1e003a340630,363354003,medium,low,
471b2998-a65c-11eb-8d02-1e003a340630,363354003,medium,rare,
4749e3fa-a65c-11eb-8d02-1e003a340630,363354003,high,low,
0ad18e7c-252e-11ec-832a-1e003a340631,363354003,low,low,
474b970e-a65c-11eb-8d02-1e003a340630,363354003,medium,low,
06e56bfb-c265-4a58-abf6-639517284584,363354003,high,high,
4785be52-a65c-11eb-8d02-1e003a340630,363354003,very_high,very_high,1
4773c8aa-a65c-11eb-8d02-1e003a340630,363354003,low,low,
4746df52-a65c-11eb-8d02-1e003a340630,363354003,low,low,
4761484c-a65c-11eb-8d02-1e003a340630,363354003,medium,medium,
471ab4c2-a65c-11eb-8d02-1e003a340630,363354003,high,low,
47172c6c-a65c-11eb-8d02-1e003a340630,363354003,medium,low,
474a95a2-a65c-11eb-8d02-1e003a340630,363354003,medium,medium,
477b7596-a65c-11eb-8d02-1e003a340630,363354003,low,medium,
4739fd82-a65c-11eb-8d02-1e003a340630,363354003,medium,low,
47760d5e-a65c-11eb-8d02-1e003a340630,363354003,low,low,
9ec63ffb-e801-4739-9f1a-dd9e4d035641,363354003,high,medium,
47610d32-a65c-11eb-8d02-1e003a340630,363354003,high,high,0
47395436-a65c-11eb-8d02-1e003a340630,363354003,medium,medium,
47613492-a65c-11eb-8d02-1e003a340630,363354003,medium,medium,
4740be10-a65c-11eb-8d02-1e003a340630,363354003,low,low,
47600c02-a65c-11eb-8d02-1e003a340630,363354003,very_high,high,0
4721b060-a65c-11eb-8d02-1e003a340630,387800004,high,medium,
473e86f4-a65c-11eb-8d02-1e003a340630,387800004,low,rare,
4789c178-a65c-11eb-8d02-1e003a340630,387800004,medium,medium,
474224b2-a65c-11eb-8d02-1e003a340630,387800004,high,medium,
1fd426c2-af36-11eb-8fc3-1e003a340631,387800004,low,low,
473569ac-a65c-11eb-8d02-1e003a340630,387800004,low,low,
472d9a7e-a65c-11eb-8d02-1e003a340630,387800004,high,medium,
47428736-a65c-11eb-8d02-1e003a340630,387800004,medium,low,
4720607a-a65c-11eb-8d02-1e003a340630,387800004,medium,low,
4722e7c8-a65c-11eb-8d02-1e003a340630,387800004,low,rare,
472151f6-a65c-11eb-8d02-1e003a340630,387800004,medium,low,
47701066-a65c-11eb-8d02-1e003a340630,387800004,low,rare,
4742d646-a65c-11eb-8d02-1e003a340630,387800004,high,very_high,1
47714cec-a65c-11eb-8d02-1e003a340630,387800004,low,medium,
4769e268-a65c-11eb-8d02-1e003a340630,387800004,zero,zero,
e2f296d0-d456-11eb-a77f-1e003a340630,387800004,high,very_high,1
472fb174-a65c-11eb-8d02-1e003a340630,387800004,high,very_high,1
477ff7a6-a65c-11eb-8d02-1e003a340630,387800004,low,rare,
a0887e2c-ba5c-11eb-8eb6-1e003a340631,387800004,medium,medium,
e2f2d154-d456-11eb-a77f-1e003a340630,1482004,medium,low,
e2f2cf1a-d456-11eb-a77f-1e003a340630,1482004,medium,medium,
e2f2cfd8-d456-11eb-a77f-1e003a340630,1482004,medium,medium,
e2f2cce0-d456-11eb-a77f-1e003a340630,1482004,high,very_high,1
47a50abe-a65c-11eb-8d02-1e003a340630,1482004,medium,low,
e2f2cb64-d456-11eb-a77f-1e003a340630,1482004,very_high,high,0
476c72c6-a65c-11eb-8d02-1e003a340630,1482004,rare,zero,
476c72c6-a65c-11eb-8d02-1e003a340630,111864006,medium,low,
47318cce-a65c-11eb-8d02-1e003a340630,111864006,medium,low,
34411de2-b416-11eb-8c69-1e003a340631,111864006,low,low,
47258974-a65c-11eb-8d02-1e003a340630,111864006,very_high,medium,
4784be1c-a65c-11eb-8d02-1e003a340630,111864006,high,low,
47172c6c-a65c-11eb-8d02-1e003a340630,111864006,medium,low,
476d100a-a65c-11eb-8d02-1e003a340630,111864006,medium,low,
34412986-b416-11eb-8c69-1e003a340631,111864006,medium,low,
34410c44-b416-11eb-8c69-1e003a340631,111864006,medium,rare,
4720607a-a65c-11eb-8d02-1e003a340630,111864006,medium,low,
473b48a4-a65c-11eb-8d02-1e003a340630,111864006,medium,low,
86ec08a7-7b6d-4162-a81d-92c346d70874,111864006,low,low,
47297d40-a65c-11eb-8d02-1e003a340630,111864006,high,very_high,1
4728ddae-a65c-11eb-8d02-1e003a340630,111864006,very_high,medium,
4729a50e-a65c-11eb-8d02-1e003a340630,111864006,high,medium,
472968fa-a65c-11eb-8d02-1e003a340630,111864006,high,high,0
478aae6c-a65c-11eb-8d02-1e003a340630,111864006,medium,low,
e2f292d4-d456-11eb-a77f-1e003a340630,111864006,low,rare,
3441253a-b416-11eb-8c69-1e003a340631,111864006,low,low,
472603f4-a65c-11eb-8d02-1e003a340630,111864006,high,medium,
34411bda-b416-11eb-8c69-1e003a340631,111864006,low,low,
344122e2-b416-11eb-8c69-1e003a340631,111864006,low,low,
34411f9a-b416-11eb-8c69-1e003a340631,111864006,low,low,
3441213e-b416-11eb-8c69-1e003a340631,111864006,low,low,
4725efa4-a65c-11eb-8d02-1e003a340630,111864006,high,low,
473f9e54-a65c-11eb-8d02-1e003a340630,111864006,low,rare,
4726cf82-a65c-11eb-8d02-1e003a340630,111864006,high,low,
4785aaac-a65c-11eb-8d02-1e003a340630,111864006,low,rare,
47760d5e-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
477621e0-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
477d691e-a65c-11eb-8d02-1e003a340630,709044004,medium,low,
47544f70-a65c-11eb-8d02-1e003a340630,709044004,high,low,
47534f9e-a65c-11eb-8d02-1e003a340630,709044004,high,low,
8f670194-b97c-11eb-8741-1e003a340631,709044004,very_high,low,
47a581ec-a65c-11eb-8d02-1e003a340630,709044004,high,high,
47483014-a65c-11eb-8d02-1e003a340630,709044004,high,low,
4773639c-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
4745b528-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
4745c8d8-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
47455010-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
e2f2e004-d456-11eb-a77f-1e003a340630,709044004,very_high,low,
2161cdd4-3d3c-45be-aecf-b23adb577b6a,709044004,high,low,
4720607a-a65c-11eb-8d02-1e003a340630,709044004,medium,rare,
4745a150-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
6d04baca-7127-45fb-b7c3-918c7fac281c,709044004,high,low,
477c793c-a65c-11eb-8d02-1e003a340630,709044004,medium,low,
4744c6c2-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
47856fba-a65c-11eb-8d02-1e003a340630,709044004,high,low,
4773ded0-a65c-11eb-8d02-1e003a340630,709044004,High,medium,
0ad1cc20-252e-11ec-832a-1e003a340631,709044004,medium,low,
b5c7de27-570a-44b2-9194-3ee64aae6e48,709044004,high,low,
477cb5dc-a65c-11eb-8d02-1e003a340630,709044004,high,low,
e2f2388e-d456-11eb-a77f-1e003a340630,709044004,medium,low,
4776e756-a65c-11eb-8d02-1e003a340630,709044004,high,high,0
4746cb84-a65c-11eb-8d02-1e003a340630,709044004,medium,low,
473914a8-a65c-11eb-8d02-1e003a340630,709044004,high,low,
4745796e-a65c-11eb-8d02-1e003a340630,709044004,low,rare,
473ca9f6-a65c-11eb-8d02-1e003a340630,709044004,medium,low,
477c133e-a65c-11eb-8d02-1e003a340630,709044004,high,low,
47467c2e-a65c-11eb-8d02-1e003a340630,709044004,high,high,0
47830c84-a65c-11eb-8d02-1e003a340630,709044004,high,low,
47458d5a-a65c-11eb-8d02-1e003a340630,709044004,medium,medium,
4776981e-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
4744da54-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
475d1b0a-a65c-11eb-8d02-1e003a340630,709044004,high,medium,
4746055a-a65c-11eb-8d02-1e003a340630,709044004,very_high,high,0
4737ee0c-a65c-11eb-8d02-1e003a340630,709044004,high,low,
477aafb2-a65c-11eb-8d02-1e003a340630,13645005,high,high,0
473db774-a65c-11eb-8d02-1e003a340630,13645005,high,medium,
47875bf4-a65c-11eb-8d02-1e003a340630,13645005,low,rare,
471f130a-a65c-11eb-8d02-1e003a340630,13645005,high,medium,
471fe226-a65c-11eb-8d02-1e003a340630,13645005,low,rare,
473914a8-a65c-11eb-8d02-1e003a340630,13645005,high,low,
471edde0-a65c-11eb-8d02-1e003a340630,13645005,high,high,0
4781953e-a65c-11eb-8d02-1e003a340630,13645005,high,low,
471ef87a-a65c-11eb-8d02-1e003a340630,13645005,medium,low,
471e8e62-a65c-11eb-8d02-1e003a340630,13645005,very_high,low,
4724a6ee-a65c-11eb-8d02-1e003a340630,13645005,medium,medium,
473ca9f6-a65c-11eb-8d02-1e003a340630,13645005,high,low,
4722e7c8-a65c-11eb-8d02-1e003a340630,13645005,medium,low,
473da2ac-a65c-11eb-8d02-1e003a340630,13645005,medium,low,
4723b27a-a65c-11eb-8d02-1e003a340630,13645005,medium,low,
473a2898-a65c-11eb-8d02-1e003a340630,13645005,low,rare,
4739c8bc-a65c-11eb-8d02-1e003a340630,13645005,high,low,
471ffab8-a65c-11eb-8d02-1e003a340630,13645005,high,very_high,1
471da3a8-a65c-11eb-8d02-1e003a340630,235494005,very_high,very_high,1
471e3a84-a65c-11eb-8d02-1e003a340630,235494005,high,very_high,1
1fd0db84-af36-11eb-8fc3-1e003a340631,235494005,high,high,0
4737ee0c-a65c-11eb-8d02-1e003a340630,235494005,very_high,low,
4775bdcc-a65c-11eb-8d02-1e003a340630,235494005,medium,low,
471a89c0-a65c-11eb-8d02-1e003a340630,235494005,medium,low,
47758294-a65c-11eb-8d02-1e003a340630,235494005,medium,low,
47382a0c-a65c-11eb-8d02-1e003a340630,235494005,medium,low,
4719b3f6-a65c-11eb-8d02-1e003a340630,235494005,medium,low,
4739c8bc-a65c-11eb-8d02-1e003a340630,235494005,medium,low,
471b4f0e-a65c-11eb-8d02-1e003a340630,235494005,medium,medium,
473914a8-a65c-11eb-8d02-1e003a340630,235494005,medium,rare,
471844a8-a65c-11eb-8d02-1e003a340630,235494005,very_high,medium,
1fd24d3e-af36-11eb-8fc3-1e003a340631,235494005,high,high,0
4718acf4-a65c-11eb-8d02-1e003a340630,235494005,high,low,
4781953e-a65c-11eb-8d02-1e003a340630,235494005,medium,rare,
471a33ee-a65c-11eb-8d02-1e003a340630,235494005,high,low,
47193368-a65c-11eb-8d02-1e003a340630,235494005,high,low,
471a08ec-a65c-11eb-8d02-1e003a340630,235494005,very_high,medium,
47172c6c-a65c-11eb-8d02-1e003a340630,235494005,high,low,
4775d19a-a65c-11eb-8d02-1e003a340630,235494005,high,medium,
471b740c-a65c-11eb-8d02-1e003a340630,235494005,medium,medium,
4738b724-a65c-11eb-8d02-1e003a340630,235494005,medium,low,
b5c7de27-570a-44b2-9194-3ee64aae6e48,19943007,low,rare,
477cb5dc-a65c-11eb-8d02-1e003a340630,19943007,high,low,
47758294-a65c-11eb-8d02-1e003a340630,19943007,high,medium,
47387a3e-a65c-11eb-8d02-1e003a340630,19943007,High,very_high,1
8f66a550-b97c-11eb-8741-1e003a340631,19943007,High,High,0
8f66a280-b97c-11eb-8741-1e003a340631,19943007,low,rare,
4737ee0c-a65c-11eb-8d02-1e003a340630,19943007,high,low,
47483014-a65c-11eb-8d02-1e003a340630,19943007,high,Low,
4785aaac-a65c-11eb-8d02-1e003a340630,19943007,medium,low,
47304fd0-a65c-11eb-8d02-1e003a340630,19943007,high,high,0
47258974-a65c-11eb-8d02-1e003a340630,19943007,low,rare,
8f67109e-b97c-11eb-8741-1e003a340631,19943007,medium,low,
4775f9a4-a65c-11eb-8d02-1e003a340630,19943007,High,high,0
4739c8bc-a65c-11eb-8d02-1e003a340630,19943007,high,low,
4730007a-a65c-11eb-8d02-1e003a340630,19943007,low,low,
3441307a-b416-11eb-8c69-1e003a340631,19943007,low,rare,
47210a20-a65c-11eb-8d02-1e003a340630,193031009,high,low,
47220b14-a65c-11eb-8d02-1e003a340630,193031009,high,medium,
476c72c6-a65c-11eb-8d02-1e003a340630,193031009,medium,medium,
4720607a-a65c-11eb-8d02-1e003a340630,193031009,very_high,low,
4732b5ae-a65c-11eb-8d02-1e003a340630,193031009,high,rare,
4731dc42-a65c-11eb-8d02-1e003a340630,193031009,medium,low,
47318cce-a65c-11eb-8d02-1e003a340630,193031009,medium,low,
e2f21836-d456-11eb-a77f-1e003a340630,193031009,very_high,very_high,1
476d100a-a65c-11eb-8d02-1e003a340630,193031009,high,medium,
47322b3e-a65c-11eb-8d02-1e003a340630,193031009,medium,rare,
4722ac2c-a65c-11eb-8d02-1e003a340630,193031009,high,medium,
4732c968-a65c-11eb-8d02-1e003a340630,193031009,high,rare,
4721ca00-a65c-11eb-8d02-1e003a340630,193031009,high,medium,
1fd50722-af36-11eb-8fc3-1e003a340631,193031009,medium,low,
47208eec-a65c-11eb-8d02-1e003a340630,193031009,high,medium,
47216948-a65c-11eb-8d02-1e003a340630,193031009,very_high,high,0
4731f006-a65c-11eb-8d02-1e003a340630,193031009,medium,low,
473cff50-a65c-11eb-8d02-1e003a340630,42343007,medium,low,
473e2196-a65c-11eb-8d02-1e003a340630,42343007,high,very_high,1
529d8e69-c410-448b-bd1d-3e7caa25bf48,42343007,very_high,very_high,1
4744c6c2-a65c-11eb-8d02-1e003a340630,42343007,high,low,
47395436-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
4743759c-a65c-11eb-8d02-1e003a340630,42343007,low,low,
4745a150-a65c-11eb-8d02-1e003a340630,42343007,very_high,very_high,1
ab36f5ca-ace6-434e-9774-582771fd7251,42343007,very_high,very_high,1
473ca9f6-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
473914a8-a65c-11eb-8d02-1e003a340630,42343007,medium,medium,
471e8e62-a65c-11eb-8d02-1e003a340630,42343007,low,low,
474361c4-a65c-11eb-8d02-1e003a340630,42343007,high,low,
473e49b4-a65c-11eb-8d02-1e003a340630,42343007,high,very_high,1
a702ee08-b319-11eb-82fd-1e003a340631,42343007,medium,low,
477a608e-a65c-11eb-8d02-1e003a340630,42343007,high,low,
1fd3a54e-af36-11eb-8fc3-1e003a340631,42343007,medium,low,
47453c60-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
47458d5a-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
4722e7c8-a65c-11eb-8d02-1e003a340630,42343007,low,low,
473df766-a65c-11eb-8d02-1e003a340630,42343007,medium,low,
47455010-a65c-11eb-8d02-1e003a340630,42343007,high,high,
473e7268-a65c-11eb-8d02-1e003a340630,42343007,medium,very_high,1
47431318-a65c-11eb-8d02-1e003a340630,42343007,high,low,
471fb152-a65c-11eb-8d02-1e003a340630,42343007,high,low,
4776d3ce-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
4781953e-a65c-11eb-8d02-1e003a340630,42343007,medium,low,
47241774-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
47760d5e-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
2161cdd4-3d3c-45be-aecf-b23adb577b6a,42343007,high,low,
4739a5b2-a65c-11eb-8d02-1e003a340630,42343007,high,medium,
47439d24-a65c-11eb-8d02-1e003a340630,42343007,high,low,
473e0cce-a65c-11eb-8d02-1e003a340630,42343007,high,low,
477a119c-a65c-11eb-8d02-1e003a340630,9826008,high,low,
4732175c-a65c-11eb-8d02-1e003a340630,9826008,low,low,
4733186e-a65c-11eb-8d02-1e003a340630,9826008,low,rare,
476d5efc-a65c-11eb-8d02-1e003a340630,9826008,high,medium,
b99fec4c-5f75-410a-8e1f-d375db498ee8,9826008,medium,medium,
4731b4a6-a65c-11eb-8d02-1e003a340630,9826008,high,medium,
479598ae-a65c-11eb-8d02-1e003a340630,9826008,high,very_high,1
47322b3e-a65c-11eb-8d02-1e003a340630,9826008,high,medium,
4732dd0e-a65c-11eb-8d02-1e003a340630,9826008,medium,medium,
473304b4-a65c-11eb-8d02-1e003a340630,9826008,high,very_high,1
473203ac-a65c-11eb-8d02-1e003a340630,9826008,high,medium,
47a8ab7e-a65c-11eb-8d02-1e003a340630,9826008,high,low,
47318cce-a65c-11eb-8d02-1e003a340630,9826008,very_high,very_high,1
34409052-b416-11eb-8c69-1e003a340631,9826008,high,medium,
47955d44-a65c-11eb-8d02-1e003a340630,9826008,high,medium,
473252d0-a65c-11eb-8d02-1e003a340630,9826008,medium,medium,
476cd4f0-a65c-11eb-8d02-1e003a340630,9826008,medium,high,0
476c72c6-a65c-11eb-8d02-1e003a340630,9826008,medium,medium,
4724a6ee-a65c-11eb-8d02-1e003a340630,64109004,high,low,
472492c6-a65c-11eb-8d02-1e003a340630,64109004,high,medium,
4723c652-a65c-11eb-8d02-1e003a340630,64109004,very_high,very_high,1
4722e7c8-a65c-11eb-8d02-1e003a340630,64109004,high,low,
47239e2a-a65c-11eb-8d02-1e003a340630,64109004,medium,low,
47241774-a65c-11eb-8d02-1e003a340630,64109004,high,rare,
47238a5c-a65c-11eb-8d02-1e003a340630,64109004,medium,low,
4746df52-a65c-11eb-8d02-1e003a340630,47270006,medium,low,
473aa656-a65c-11eb-8d02-1e003a340630,47270006,very_high,medium,
e2f22768-d456-11eb-a77f-1e003a340630,47270006,medium,high,
ecd60c09-6b99-4a7c-aaf0-384a6b829a4a,47270006,high,rare,
2161cdd4-3d3c-45be-aecf-b23adb577b6a,47270006,medium,rare,
e2f2a364-d456-11eb-a77f-1e003a340630,47270006,high,medium,
1fd436da-af36-11eb-8fc3-1e003a340631,47270006,medium,medium,
4781f86c-a65c-11eb-8d02-1e003a340630,47270006,high,medium,
47701066-a65c-11eb-8d02-1e003a340630,47270006,high,medium,
474b47f4-a65c-11eb-8d02-1e003a340630,47270006,low,rare,
34410c44-b416-11eb-8c69-1e003a340631,47270006,zero,zero,
8f669a1a-b97c-11eb-8741-1e003a340631,47270006,low,low,
476efd70-a65c-11eb-8d02-1e003a340630,47270006,medium,low,
474be6aa-a65c-11eb-8d02-1e003a340630,47270006,low,rare,
e2f22682-d456-11eb-a77f-1e003a340630,47270006,medium,rare,
1fd568f2-af36-11eb-8fc3-1e003a340631,47270006,medium,low,
e2f2a422-d456-11eb-a77f-1e003a340630,47270006,medium,medium,
e2f2a594-d456-11eb-a77f-1e003a340630,47270006,medium,very_high,1
47172c6c-a65c-11eb-8d02-1e003a340630,38822007,medium,medium,
471b2998-a65c-11eb-8d02-1e003a340630,38822007,very_high,very_high,1
e2f29216-d456-11eb-a77f-1e003a340630,38822007,very_high,very_high,1
4773639c-a65c-11eb-8d02-1e003a340630,38822007,medium,medium,
471ab4c2-a65c-11eb-8d02-1e003a340630,38822007,high,medium,
4740be10-a65c-11eb-8d02-1e003a340630,38822007,high,medium,
47258974-a65c-11eb-8d02-1e003a340630,38822007,high,rare,
475d1b0a-a65c-11eb-8d02-1e003a340630,38822007,high,very_high,1
474185b6-a65c-11eb-8d02-1e003a340630,38822007,high,medium,
e2f2297a-d456-11eb-a77f-1e003a340630,38822007,medium,very_high,1
4732b5ae-a65c-11eb-8d02-1e003a340630,85777005,high,low,
47a50abe-a65c-11eb-8d02-1e003a340630,85777005,high,medium,
e2f230b4-d456-11eb-a77f-1e003a340630,85777005,high,very_high,1
47322b3e-a65c-11eb-8d02-1e003a340630,85777005,high,low,
476d86de-a65c-11eb-8d02-1e003a340630,85777005,high,very_high,1
476c72c6-a65c-11eb-8d02-1e003a340630,85777005,medium,low,
476d731a-a65c-11eb-8d02-1e003a340630,85777005,high,very_high,1
47318cce-a65c-11eb-8d02-1e003a340630,85777005,medium,medium,
476d5efc-a65c-11eb-8d02-1e003a340630,85777005,very_high,very_high,1
4732c968-a65c-11eb-8d02-1e003a340630,85777005,high,low,
472b96b6-a65c-11eb-8d02-1e003a340630,128053003,high,medium,
472baa5c-a65c-11eb-8d02-1e003a340630,128053003,medium,medium,
472c34d6-a65c-11eb-8d02-1e003a340630,128053003,high,medium,
472b1fe2-a65c-11eb-8d02-1e003a340630,128053003,high,low,
e2f29ef0-d456-11eb-a77f-1e003a340630,128053003,very_high,medium,
e2f29e32-d456-11eb-a77f-1e003a340630,128053003,medium,low,
47760d5e-a65c-11eb-8d02-1e003a340630,128053003,very_high,low,
4785aaac-a65c-11eb-8d02-1e003a340630,128053003,zero,zero,
4744c6c2-a65c-11eb-8d02-1e003a340630,128053003,zero,zero,
4753ed32-a65c-11eb-8d02-1e003a340630,128053003,very_high,very_high,1
472bbe34-a65c-11eb-8d02-1e003a340630,128053003,very_high,very_high,1
472cfb14-a65c-11eb-8d02-1e003a340630,128053003,medium,low,
472c48b8-a65c-11eb-8d02-1e003a340630,128053003,high,medium,
e2f29a86-d456-11eb-a77f-1e003a340630,128053003,high,high,
e2f29d74-d456-11eb-a77f-1e003a340630,128053003,high,high,
47534f9e-a65c-11eb-8d02-1e003a340630,128053003,very_high,very_high,1
47540114-a65c-11eb-8d02-1e003a340630,128053003,very_high,very_high,1
475ee34a-a65c-11eb-8d02-1e003a340630,38362002,low,medium,
34412986-b416-11eb-8c69-1e003a340631,38362002,medium,medium,
479aee30-a65c-11eb-8d02-1e003a340630,38362002,medium,very_high,1
4781953e-a65c-11eb-8d02-1e003a340630,38362002,high,medium,
47297d40-a65c-11eb-8d02-1e003a340630,38362002,very_high,medium,0
476c72c6-a65c-11eb-8d02-1e003a340630,38362002,high,low,
476d100a-a65c-11eb-8d02-1e003a340630,38362002,high,very_high,1
4719de80-a65c-11eb-8d02-1e003a340630,38362002,medium,low,
47387a3e-a65c-11eb-8d02-1e003a340630,38362002,low,low,
47258974-a65c-11eb-8d02-1e003a340630,38362002,very_high,medium,
477cb5dc-a65c-11eb-8d02-1e003a340630,38362002,high,low,
3203bb98-28f0-4c5c-9c5b-adc989bf2f57,38362002,very_high,rare,
4737ee0c-a65c-11eb-8d02-1e003a340630,38362002,high,low,
34410c44-b416-11eb-8c69-1e003a340631,38362002,medium,medium,
4736971e-a65c-11eb-8d02-1e003a340630,38362002,high,rare,
4728ddae-a65c-11eb-8d02-1e003a340630,38362002,very_high,medium,
471e8e62-a65c-11eb-8d02-1e003a340630,38362002,medium,rare,
4781f86c-a65c-11eb-8d02-1e003a340630,38362002,high,high,
4720607a-a65c-11eb-8d02-1e003a340630,38362002,very_high,low,
4726cf82-a65c-11eb-8d02-1e003a340630,38362002,high,medium,
473914a8-a65c-11eb-8d02-1e003a340630,38362002,very_high,low,
4726183a-a65c-11eb-8d02-1e003a340630,38362002,high,very_high,1
47a581ec-a65c-11eb-8d02-1e003a340630,38362002,medium,low,
1fd269ea-af36-11eb-8fc3-1e003a340631,38362002,low,low,
47172c6c-a65c-11eb-8d02-1e003a340630,38362002,medium,low,
344122e2-b416-11eb-8c69-1e003a340631,26435006,medium,medium,
8f66b90a-b97c-11eb-8741-1e003a340631,26435006,medium,medium,
47830c84-a65c-11eb-8d02-1e003a340630,26435006,very_high,medium,
86ec08a7-7b6d-4162-a81d-92c346d70874,26435006,medium,medium,
34412b70-b416-11eb-8c69-1e003a340631,26435006,high,very_high,1
34411a36-b416-11eb-8c69-1e003a340631,26435006,medium,high,0
477aff8a-a65c-11eb-8d02-1e003a340630,26435006,high,low,
34410c44-b416-11eb-8c69-1e003a340631,26435006,high,medium,
34411f9a-b416-11eb-8c69-1e003a340631,26435006,medium,medium,
34411bda-b416-11eb-8c69-1e003a340631,26435006,high,very_high,1
47860ccc-a65c-11eb-8d02-1e003a340630,26435006,medium,medium,
34411de2-b416-11eb-8c69-1e003a340631,26435006,medium,medium,
1fd3d6b8-af36-11eb-8fc3-1e003a340631,26435006,low,low,
3441253a-b416-11eb-8c69-1e003a340631,26435006,medium,medium,
3441213e-b416-11eb-8c69-1e003a340631,26435006,medium,medium,
4785aaac-a65c-11eb-8d02-1e003a340630,26435006,medium,medium,
47258974-a65c-11eb-8d02-1e003a340630,26435006,low,rare,
473a2898-a65c-11eb-8d02-1e003a340630,46635009,high,medium,
b5c7de27-570a-44b2-9194-3ee64aae6e48,46635009,low,low,
4781953e-a65c-11eb-8d02-1e003a340630,46635009,high,low,
47875bf4-a65c-11eb-8d02-1e003a340630,46635009,medium,low,
