dataset,slice,case_id,gold,layer,layer_aphhm,e7_locus,e7_correct,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_s2_n,e7_s3_n,e7_champion,v0_locus,v0_correct,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_s2_n,v0_s3_n,v0_champion,B06_correct,B06_locus,B06_agents_hit,B06_supervisor_hit,B06_gold_first_discussion_turn,B06_discussion_turns,B06_votes,B07_correct,B07_locus,B07_draft_hit,B07_refine_hit,B07_diagnose_hit,B07_has_refine,B07_recovered_after_refine_drop,B07_draft,B07_diagnose,B01_correct,B01_locus,B01_rag_hit,B01_gen_hit,B01_n_queries,B01_n_chunks,APHHM_locus,APHHM_correct,APHHM_tree_recall,APHHM_final_recall,APHHM_tree_n,APHHM_final_n,APHHM_gold_leaf,APHHM_gold_parent,APHHM_human_at1
mcr,mcr_200b,264,Benign cystic mesothelioma,,,s2_miss,0,False,False,False,49,5,Ovarian serous cystadenocarcinoma,s2_miss,0,False,False,False,19,5,Ovarian serous cystadenocarcinoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Ovarian Cancer"", ""Benign Ovarian Cyst""]","[""Ovarian Cancer"", ""Benign Ovarian Cyst""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,265,Intestinal T-cell lymphoma not otherwise specified,base_win_recall,,s2_miss,0,False,False,False,49,5,Crohn's disease,s2_miss,0,False,False,False,19,5,Crohn's disease,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Lymphoma"", ""Inflammatory Bowel Disease (IBD)""]","[""Lymphoma"", ""Inflammatory Bowel Disease (IBD)""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,266,Aortic Dissection,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,51,5,Hypertensive Emergency,s2_hit_s3_drop,0,True,False,False,16,5,Hypertensive Emergency,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Hypertensive Emergency"", ""Pericarditis""]","[""Hypertensive Emergency"", ""Pericarditis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,267,T-cell lymphoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,48,5,Abscess,s3_hit_s4_miss,0,True,True,False,19,5,Abscess,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Soft tissue mass (e.g., abscess or tumor) causing external compression of the trachea"", ""Infectious or inflammatory process (e.g., cellulitis or abscess) in the cervical region""]","[""Soft tissue mass (e.g., abscess or tumor) causing external compression of the trachea"", ""Infectious or inflammatory process (e.g., cellulitis or abscess) in the cervical region""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,268,pustular psoriasis,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,49,5,Acute Generalized Exanthematous Pustulosis,s2_hit_s3_drop,0,True,False,False,16,5,Acute Generalized Exanthematous Pustulosis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS) syndrome"", ""Acute Generalized Exanthematous Pustulosis (AGEP)""]","[""Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS) syndrome"", ""Acute Generalized Exanthematous Pustulosis (AGEP)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,269,Osteoid osteoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,51,5,Chronic osteomyelitis,s2_miss,0,False,False,False,20,5,Chronic osteomyelitis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Chronic Osteomyelitis"", ""Bone Tumor (such as Osteoid Osteoma or Osteoblastoma)""]","[""Chronic Osteomyelitis"", ""Bone Tumor (such as Osteoid Osteoma or Osteoblastoma)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,270,epidermal inclusion cyst,,,s2_miss,0,False,False,False,53,5,Tarlov cyst,s2_miss,0,False,False,False,19,5,Tarlov cyst,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Tarlov cyst"", ""Perineural cyst""]","[""Tarlov cyst"", ""Perineural cyst""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,271,solid persistent facial edema,,,s2_miss,0,False,False,False,44,5,Angiolymphoid Hyperplasia with Eosinophilia,s2_miss,0,False,False,False,16,5,Angiolymphoid hyperplasia with eosinophilia,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Lymphatic Malformation"", ""Vascular Anomaly""]","[""Lymphatic Malformation"", ""Vascular Anomaly""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,272,sclerosing hemangioma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,46,5,Hepatocellular carcinoma,s4_hit_judge_miss,0,True,True,True,17,5,Hemangioma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Hepatocellular Adenoma"", ""Hemangioma""]","[""Hepatocellular Adenoma"", ""Hemangioma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,274,tricuspid valve aneurysm,,,s2_miss,0,False,False,False,42,5,Papillary fibroelastoma,s2_miss,0,False,False,False,15,5,Papillary fibroelastoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Papillary fibroelastoma"", ""Tricuspid valve vegetation""]","[""Papillary fibroelastoma"", ""Tricuspid valve vegetation""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,275,Ischemic colitis,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,47,5,Crohn's Disease,s3_hit_s4_miss,0,True,True,False,19,5,Infectious Colitis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Microscopic Colitis"", ""Segmental Colitis""]","[""Microscopic Colitis"", ""Segmental Colitis""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,276,Inflammatory cap polyp,,,s2_miss,0,False,False,False,46,5,Intussusception of the colon,s2_miss,0,False,False,False,18,5,Intussusception of the colon,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Colorectal cancer with intussusception"", ""Colonic lipoma with intussusception""]","[""Colorectal cancer with intussusception"", ""Colonic lipoma with intussusception""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,277,Wilms tumor,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,44,5,Renal cell carcinoma,s2_hit_s3_drop,0,True,False,False,15,5,Renal cell carcinoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Renal Cell Carcinoma"", ""Oncocytoma""]","[""Renal Cell Carcinoma"", ""Oncocytoma""]",0,gen_hit_judge_miss,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,278,Refeeding syndrome,,,ok,1,True,True,True,45,5,Refeeding syndrome,ok,1,True,True,True,18,5,Refeeding syndrome,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Refeeding Syndrome"", ""Hypophosphatemia""]","[""Refeeding Syndrome"", ""Hypophosphatemia""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,279,Leiomyosarcoma,,,s2_miss,0,False,False,False,44,5,Bartholin's gland cyst,s2_miss,0,False,False,False,16,5,Bartholin's gland cyst,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Bartholin's gland cyst"", ""Bartholin's gland carcinoma""]","[""Bartholin's gland cyst"", ""Bartholin's gland carcinoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,280,Invasive papillary carcinoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,47,5,Inflammatory breast cancer,s3_hit_s4_miss,0,True,True,False,21,5,Inflammatory breast cancer,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Papillary Carcinoma of the Breast"", ""Invasive Ductal Carcinoma of the Breast""]","[""Papillary Carcinoma of the Breast"", ""Invasive Ductal Carcinoma of the Breast""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,283,dermoid cyst,,,ok,1,True,True,True,48,5,Dermoid cyst,ok,1,True,True,True,18,5,Dermoid cyst,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Dermoid cyst"", ""Epidermoid cyst""]","[""Dermoid cyst"", ""Epidermoid cyst""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,284,hibernoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,42,5,Lipoma,s2_miss,0,False,False,False,17,5,Gastric lipoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Gastric Lipoma"", ""Gastric Adenocarcinoma""]","[""Gastric Lipoma"", ""Gastric Adenocarcinoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,285,Pycnodysostosis,,,ok,1,True,True,True,45,5,Pycnodysostosis,ok,1,True,True,True,16,5,Pycnodysostosis,1,supervisor_ok,True,True,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Pyknodysostosis"", ""Skeletal dysplasia""]","[""Pyknodysostosis"", ""Skeletal dysplasia""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,287,Autoimmune hepatitis,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,51,5,Idiopathic acute liver failure,s3_hit_s4_miss,0,True,True,False,16,5,Fulminant hepatic failure,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Acute Liver Failure"", ""Hepatitis E Virus (HEV) Infection""]","[""Acute Liver Failure"", ""Hepatitis E Virus (HEV) Infection""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,288,cystic lymphangioma,,,s2_miss,0,False,False,False,50,5,Mucinous cystic neoplasm,s2_miss,0,False,False,False,17,5,Mucinous cystic neoplasm,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Serous Cystadenoma of the Pancreas"", ""Mucinous Cystic Neoplasm of the Pancreas""]","[""Serous Cystadenoma of the Pancreas"", ""Mucinous Cystic Neoplasm of the Pancreas""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,289,Takayasu arteritis,,,ok,1,True,True,True,50,5,Takayasu arteritis,ok,1,True,True,True,18,5,Takayasu arteritis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Takayasu arteritis"", ""Giant cell arteritis""]","[""Takayasu arteritis"", ""Giant cell arteritis""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,290,functional neurological disorder,,,s2_miss,0,False,False,False,52,5,Multiple System Atrophy,s2_miss,0,False,False,False,19,5,Multiple System Atrophy,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Vertebrobasilar Insufficiency"", ""Peripheral Vestibular Disorder""]","[""Vertebrobasilar Insufficiency"", ""Peripheral Vestibular Disorder""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,291,Necrolytic acral erythema,,,s2_miss,0,False,False,False,47,5,Psoriasis,s2_miss,0,False,False,False,17,5,Psoriasis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Psoriasis"", ""Hypothyroidism-associated skin changes""]","[""Psoriasis"", ""Hypothyroidism-associated skin changes""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,292,Anaplastic large-cell lymphoma,,,s2_miss,1,False,False,False,46,5,Anaplastic large cell lymphoma,s2_miss,1,False,False,False,18,5,Anaplastic large cell lymphoma,1,supervisor_miss_but_scored_ok,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Hodgkin lymphoma"", ""Non-Hodgkin lymphoma""]","[""Hodgkin lymphoma"", ""Non-Hodgkin lymphoma""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,293,Hemangiosarcoma,,,s2_miss,0,False,False,False,51,5,hepatocellular carcinoma,s2_miss,0,False,False,False,18,5,Hepatocellular carcinoma,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Hepatocellular Carcinoma (HCC)"", ""Hepatic Adenoma""]","[""Hepatocellular Carcinoma (HCC)"", ""Hepatic Adenoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,294,Undifferentiated embryonal sarcoma of the liver,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,46,5,Hepatoblastoma,s3_hit_s4_miss,0,True,True,False,15,5,Hepatoblastoma,0,supervisor_hit_judge_miss,True,True,0,3,3,0,draft_miss,False,False,False,True,False,"[""Hepatoblastoma"", ""Hepatocellular carcinoma""]","[""Hepatoblastoma"", ""Hepatocellular carcinoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,295,gallbladder carcinoma,,,s2_miss,1,False,False,False,48,5,Gallbladder cancer,s2_miss,1,False,False,False,18,5,Gallbladder cancer,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Gallbladder Carcinoma"", ""Heterotopic Gastric Mucosa in Gallbladder""]","[""Gallbladder Carcinoma"", ""Heterotopic Gastric Mucosa in Gallbladder""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,296,Sweet’s syndrome,,,s2_miss,1,False,False,False,49,5,Sweet syndrome,s2_miss,1,False,False,False,19,5,Sweet syndrome,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Sweet Syndrome"", ""Neutrophilic Urticarial Dermatosis""]","[""Sweet Syndrome"", ""Neutrophilic Urticarial Dermatosis""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,297,puffy hand syndrome,,,s2_miss,0,False,False,False,53,5,Eosinophilic Fasciitis,s2_miss,0,False,False,False,17,5,Eosinophilic Fasciitis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Scleroderma"", ""Systemic Lupus Erythematosus (SLE)""]","[""Scleroderma"", ""Systemic Lupus Erythematosus (SLE)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,298,Warthin tumor,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,48,5,Squamous cell carcinoma of the oropharynx,s2_hit_s3_drop,0,True,False,False,18,5,Squamous cell carcinoma of the oropharynx,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Oropharyngeal cancer"", ""Metastatic disease from a previous head and neck cancer""]","[""Oropharyngeal cancer"", ""Metastatic disease from a previous head and neck cancer""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,299,Pancreatic adenocarcinoma,,,s2_miss,1,False,False,False,51,5,Pancreatic ductal adenocarcinoma,ok,1,True,True,True,18,5,Pancreatic adenocarcinoma,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Pancreatic Cancer"", ""Autoimmune Pancreatitis (AIP)""]","[""Pancreatic Cancer"", ""Autoimmune Pancreatitis (AIP)""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,300,Perniosis,,,s2_miss,0,False,False,False,49,5,Raynaud's Disease,s2_miss,0,False,False,False,18,5,Raynaud's Disease,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Systemic Sclerosis (SSc)"", ""Mixed Connective Tissue Disease (MCTD)""]","[""Systemic Sclerosis (SSc)"", ""Mixed Connective Tissue Disease (MCTD)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,301,water reflex epilepsy,,,s2_miss,0,False,False,False,54,5,Reflex anoxic seizure,s2_miss,1,False,False,False,20,5,Epilepsy with aquatic triggers,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Breath-Holding Spells"", ""Epilepsy Syndrome with Water-Induced Seizures""]","[""Breath-Holding Spells"", ""Epilepsy Syndrome with Water-Induced Seizures""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,302,septic arthritis,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,52,5,Methotrexate-induced rheumatologic reaction,s3_hit_s4_miss,0,True,True,False,20,5,Methotrexate-induced rheumatologic reaction,0,agents_hit_supervisor_drop,True,False,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Methotrexate-induced rheumatologic reaction"", ""Septic arthritis""]","[""Methotrexate-induced rheumatologic reaction"", ""Septic arthritis""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,303,GastricSchwannoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,43,5,Gastrointestinal stromal tumor,s3_hit_s4_miss,0,True,True,False,16,5,Gastrointestinal stromal tumor,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Gastrointestinal Stromal Tumor (GIST)"", ""Plexiform Fibromyxoma""]","[""Gastrointestinal Stromal Tumor (GIST)"", ""Plexiform Fibromyxoma""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,305,amitraz poisoning,,,ok,1,True,True,True,48,5,Amitraz poisoning,ok,1,True,True,True,18,5,Amitraz poisoning,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Amitraz poisoning"", ""Organophosphate or cholinesterase inhibitor poisoning""]","[""Amitraz poisoning"", ""Organophosphate or cholinesterase inhibitor poisoning""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,306,Disseminated strongyloidiasis,,,s2_miss,0,False,False,False,56,5,Enterococcal meningitis,s2_miss,0,False,False,False,19,5,SLE-associated vasculitis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Enterococcus gallinarum meningitis"", ""Diffuse alveolar hemorrhage secondary to systemic lupus erythematosus (SLE) flare""]","[""Enterococcus gallinarum meningitis"", ""Diffuse alveolar hemorrhage secondary to systemic lupus erythematosus (SLE) flare""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,307,Leiomyoma,,,s2_miss,0,False,False,False,49,5,Incarcerated inguinal hernia,s2_miss,0,False,False,False,18,5,Incarcerated inguinal hernia,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Incarcerated Inguinal Hernia"", ""Inguinal Hernia""]","[""Incarcerated Inguinal Hernia"", ""Inguinal Hernia""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,308,Metastatic breast carcinoma,,,s2_miss,0,False,False,False,54,5,Spheno-orbital Aspergillosis,s2_miss,0,False,False,False,20,5,Invasive Aspergillosis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Invasive Fungal Sinusitis"", ""Orbital Cellulitis with Cavernous Sinus Thrombosis""]","[""Invasive Fungal Sinusitis"", ""Orbital Cellulitis with Cavernous Sinus Thrombosis""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,309,Graves disease,,,s2_miss,1,False,False,False,50,5,Graves' disease,s2_miss,1,False,False,False,18,5,Graves' disease,0,agents_miss,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Graves' disease"", ""Toxic multinodular goitre""]","[""Graves' disease"", ""Toxic multinodular goitre""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,310,ExtraskeletalMyxoidChondrosarcoma,,,s3_hit_s4_miss,0,True,True,False,47,5,Metastatic disease,s3_hit_s4_miss,0,True,True,False,15,5,Metastatic disease,0,agents_miss,False,False,,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Metastatic extraskeletal myxoid chondrosarcoma"", ""Primary bone tumor (e.g. chondrosarcoma or osteosarcoma)""]","[""Metastatic extraskeletal myxoid chondrosarcoma"", ""Primary bone tumor (e.g. chondrosarcoma or osteosarcoma)""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,311,Pulmonary syphilis,,,s2_miss,0,False,False,False,54,5,Empyema,s2_miss,0,False,False,False,20,5,Empyema,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Empyema"", ""Parapneumonic effusion""]","[""Empyema"", ""Parapneumonic effusion""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,312,Hepatic cystadenoma,,,s2_miss,0,False,False,False,49,5,Biliary cystadenocarcinoma,s2_miss,0,False,False,False,18,5,Mucinous biliary cystadenocarcinoma,0,agents_hit_supervisor_drop,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""Biliary cystadenoma"", ""Hydatid cyst with secondary infection or rupture""]","[""Biliary cystadenoma"", ""Hydatid cyst with secondary infection or rupture""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,313,Syphilis,,,ok,1,True,True,True,52,5,Secondary syphilis,ok,1,True,True,True,19,5,Secondary syphilis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Secondary Syphilis"", ""Other Sexually Transmitted Infections (e.g. Monkeypox)""]","[""Secondary Syphilis"", ""Other Sexually Transmitted Infections (e.g. Monkeypox)""]",1,gen_ok,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,314,invasive fungal rhinosinusitis,,,s2_miss,0,False,False,False,54,5,Sphenoid sinus pyocele,s2_miss,0,False,False,False,18,5,Sphenoid sinus pyocele,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Skull base osteomyelitis"", ""Chronic invasive fungal sinusitis""]","[""Skull base osteomyelitis"", ""Chronic invasive fungal sinusitis""]",1,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,315,Large cell neuroendocrine carcinoma,all_miss_but_recalled,,s2_hit_s3_drop,0,True,False,False,55,5,Ovarian serous carcinoma,s2_miss,0,False,False,False,17,5,Ovarian serous carcinoma,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""High-grade serous ovarian carcinoma"", ""Poorly differentiated ovarian carcinoma""]","[""High-grade serous ovarian carcinoma"", ""Poorly differentiated ovarian carcinoma""]",0,rag_hit_gen_miss,True,False,4,12,na,,,,,,,,
mcr,mcr_200b,316,Cerebrospinal fluid hypovolemia syndrome,,,s2_miss,0,False,False,False,44,5,Mitochondrial Myopathies,s2_miss,0,False,False,False,16,5,Ocular Myasthenia Gravis,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Third Cranial Nerve Palsy"", ""Traumatic Cranial Nerve Injury""]","[""Third Cranial Nerve Palsy"", ""Traumatic Cranial Nerve Injury""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,317,Cryptococcal meningitis,,,ok,1,True,True,True,47,5,Cryptococcal meningitis,ok,1,True,True,True,18,5,Cryptococcal meningitis,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Cryptococcal meningitis"", ""CNS cryptococcoma""]","[""Cryptococcal meningitis"", ""CNS cryptococcoma""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,318,Multiple endocrine neoplasia type 2A,,,ok,1,True,True,True,48,5,Multiple endocrine neoplasia type 2A,ok,1,True,True,True,18,5,Multiple endocrine neoplasia type 2A,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Multiple Endocrine Neoplasia Type 2 (MEN2)"", ""Medullary Thyroid Carcinoma""]","[""Multiple Endocrine Neoplasia Type 2 (MEN2)"", ""Medullary Thyroid Carcinoma""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,319,Osteosarcoma,,,s2_miss,0,False,False,False,49,5,Pseudotumor,s2_miss,0,False,False,False,19,5,Adverse local tissue reaction,0,agents_miss,False,False,,3,3,0,draft_miss,False,False,False,True,False,"[""Adverse Local Tissue Reaction (ALTR)"", ""Aseptic Lymphocytic Vasculitis-Associated Lesion (ALVAL)""]","[""Adverse Local Tissue Reaction (ALTR)"", ""Aseptic Lymphocytic Vasculitis-Associated Lesion (ALVAL)""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,320,May-Thurner syndrome,,,ok,1,True,True,True,51,5,May-Thurner syndrome,ok,1,True,True,True,24,5,May-Thurner syndrome,0,supervisor_hit_judge_miss,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""May-Thurner syndrome"", ""Deep vein thrombosis (DVT)""]","[""May-Thurner syndrome"", ""Deep vein thrombosis (DVT)""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,321,Myofibromatosis,all_miss_but_recalled,,s4_hit_judge_miss,0,True,True,True,53,5,Fibromatosis,s4_hit_judge_miss,0,True,True,True,18,5,Fibromatosis,0,supervisor_hit_judge_miss,True,True,,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Fibromatosis"", ""Neurofibroma""]","[""Fibromatosis"", ""Neurofibroma""]",0,gen_hit_judge_miss,False,True,4,12,na,,,,,,,,
mcr,mcr_200b,322,Factitious disorder,base_win_recall,,s2_miss,0,False,False,False,51,5,Vocal Cord Dysfunction,ok,1,True,True,True,20,5,Factitious Disorder,1,supervisor_ok,True,True,0,3,3,1,diagnose_ok,True,False,True,True,True,"[""Factitious Disorder Imposed on Self"", ""Somatoform Disorder""]","[""Factitious Disorder Imposed on Self"", ""Somatoform Disorder""]",1,gen_ok,True,True,4,12,na,,,,,,,,
mcr,mcr_200b,323,diffuse large B-cell lymphoma,all_miss_but_recalled,,s3_hit_s4_miss,0,True,True,False,53,5,Cervical cancer recurrence,s3_hit_s4_miss,0,True,True,False,19,5,Cervical cancer recurrence,0,agents_hit_supervisor_drop,True,False,0,3,3,0,draft_miss,False,False,False,True,False,"[""Primary Vaginal Cancer"", ""Recurrent Cervical Cancer""]","[""Primary Vaginal Cancer"", ""Recurrent Cervical Cancer""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,324,COVID-19-associated acute and transient psychotic disorder,,,s2_miss,1,False,False,False,51,5,COVID-19 Psychosis,s2_miss,1,False,False,False,20,5,COVID-19-Associated Psychosis,1,supervisor_miss_but_scored_ok,True,False,0,3,3,1,diagnose_miss_but_scored_ok,False,False,False,True,False,"[""COVID-19 associated psychosis"", ""Mercury exposure related psychiatric symptoms""]","[""COVID-19 associated psychosis"", ""Mercury exposure related psychiatric symptoms""]",0,rag_miss,False,False,4,12,na,,,,,,,,
mcr,mcr_200b,326,Brucellosis,,,s3_hit_s4_miss,0,True,True,False,52,5,Spinal epidural abscess,ok,1,True,True,True,17,5,Brucellosis,0,agents_hit_supervisor_drop,True,False,0,3,3,0,diagnose_hit_judge_miss,True,False,True,True,True,"[""Spinal Epidural Abscess"", ""Brucellosis""]","[""Spinal Epidural Abscess"", ""Brucellosis""]",1,gen_ok,False,True,4,12,na,,,,,,,,
