dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_win_vs_base,base_win_vs_e7,exclusive_arm,vig_chars,vig_words,vig_sents,vig_lab_hits,vig_diff_hits,vig_lab_dens,vig_diff_dens,gold_chars,gold_words,gold_has_eponym,gold_has_subtype,gold_has_paren,gold_comma_parts,n_options,gold_in_options,max_opt_gold_overlap,n_opts_near_gold,e7_s2_n,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_fail_mode,v0_s2_n,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_fail_mode,e7_s2_gold_rank,e7_mapper_rescue,B06_recall,B06_fail_mode,B07_recall,B07_fail_mode,B01_recall,B01_fail_mode,e7_s3_n,e7_s3_near_gold_n
mcr,mcr_200b,403,Primary angiitis of the central nervous system,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2898,401,28,7,4,1.7456359102244388,0.997506234413965,46,7,False,False,False,1,0,,,,48.0,1,0,0,prune_miss_s3,18.0,0,0,0,recall_miss_s2,22,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,405,Synovial sarcoma,,,0,0,0,0,0,,0,0,,1958,266,31,4,0,1.5037593984962405,0.0,16,2,False,False,False,1,0,,,,57.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,406,Sturge-Weber syndrome,,,1,1,1,1,1,,0,0,,1814,272,25,1,4,0.3676470588235294,1.4705882352941175,21,3,True,False,False,1,0,,,,48.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,407,Adrenal myelolipoma,,,1,1,1,1,1,,0,0,,2167,315,27,5,4,1.5873015873015872,1.2698412698412698,19,2,False,False,False,1,0,,,,52.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,408,sebaceous carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1284,181,17,1,3,0.5524861878453038,1.6574585635359116,19,2,False,False,False,1,0,,,,43.0,1,0,0,prune_miss_s3,15.0,1,0,0,prune_miss_s3,23,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,409,Chronic necrotizing pancreatitis,,,0,0,0,0,0,,0,0,,2615,391,32,8,0,2.0460358056265986,0.0,32,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,410,Intraductal papillary neoplasm of the bile duct,,,1,1,1,1,1,,0,0,,2493,362,30,7,2,1.9337016574585635,0.5524861878453038,47,7,False,False,False,1,0,,,,48.0,1,1,1,s4_ok,20.0,1,1,1,s4_ok,22,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,411,PlexiformSchwannoma,,,1,0,1,1,1,,0,0,,1997,287,24,0,2,0.0,0.6968641114982579,19,1,False,False,False,1,0,,,,51.0,1,1,0,rank_miss_s4,19.0,1,1,1,s4_ok,4,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,412,External cervical resorption,e7_win_rank,,1,1,0,0,0,,1,0,,1755,246,20,0,1,0.0,0.40650406504065045,28,3,False,False,False,1,0,,,,54.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,413,schwannoma,,,0,0,0,0,0,,0,0,,1635,233,17,2,0,0.8583690987124464,0.0,10,1,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,414,Primary spontaneous pneumothorax,,,0,0,0,0,0,,0,0,,1774,265,21,3,5,1.1320754716981132,1.8867924528301887,32,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,415,Schwannoma,,,0,0,0,0,0,,0,0,,1408,199,21,4,0,2.0100502512562812,0.0,10,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,416,Schistosomiasis,,,1,0,1,1,1,,0,0,,1484,217,15,1,5,0.4608294930875576,2.3041474654377883,15,1,False,False,False,1,0,,,,49.0,1,1,1,s4_ok,18.0,1,1,0,rank_miss_s4,6,False,1,cand_ok,0,recall_miss,1,cand_ok,5,1
mcr,mcr_200b,418,Sarcoidosis,,,1,0,1,0,1,,0,0,,2239,321,29,2,1,0.6230529595015576,0.3115264797507788,11,1,False,False,False,1,0,,,,52.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,9,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,419,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,,,0,0,0,0,0,,0,0,,1236,168,18,2,0,1.1904761904761905,0.0,63,7,False,False,False,1,0,,,,53.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,420,Osteochondroma,,,0,0,0,0,0,,0,0,,1755,254,20,4,3,1.574803149606299,1.1811023622047243,14,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,1,0,0,prune_miss_s3,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,423,schwannoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1308,188,19,9,1,4.787234042553192,0.5319148936170213,10,1,False,False,False,1,0,,,,48.0,1,0,0,prune_miss_s3,18.0,1,0,0,prune_miss_s3,19,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,424,Nonbacterial thrombotic endocarditis,all_miss_but_recalled,,0,0,0,0,1,,0,0,,2312,319,31,7,3,2.19435736677116,0.9404388714733543,36,3,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,17.0,0,1,0,recall_miss_s2,,False,0,recall_miss,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,426,cystoid macular oedema,,,1,1,1,1,1,,0,0,,1390,200,21,1,0,0.5,0.0,22,3,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,428,Hairy cell leukemia,,,0,0,0,0,0,,0,0,,2430,338,31,3,3,0.8875739644970414,0.8875739644970414,19,3,False,False,False,1,0,,,,57.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,430,Atrial tachycardia,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1519,227,16,0,0,0.0,0.0,18,2,False,False,False,1,0,,,,39.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,5,False,1,cand_ok,0,recall_miss,1,cand_ok,5,2
mcr,mcr_200b,431,congenital cytomegalovirus infection,all_miss_but_recalled,,0,0,0,0,1,,0,0,,2099,312,23,6,1,1.9230769230769231,0.3205128205128205,36,3,False,False,False,1,0,,,,52.0,1,1,0,rank_miss_s4,18.0,1,1,0,rank_miss_s4,8,False,0,recall_miss,0,recall_miss,1,cand_ok,5,1
mcr,mcr_200b,432,Rapidly involuting congenital hemangioma,,,1,1,1,1,1,,0,0,,1586,251,21,1,3,0.398406374501992,1.1952191235059761,40,4,False,False,False,1,0,,,,46.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,434,multifocal diverticulitis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1731,243,26,7,0,2.880658436213992,0.0,25,2,False,False,False,1,0,,,,52.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,4,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,435,cryptococcoma,,,0,0,0,0,0,,0,0,,1523,225,21,2,1,0.8888888888888888,0.4444444444444444,13,1,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,436,Renal artery aneurysm,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1966,281,23,6,3,2.135231316725979,1.0676156583629894,21,3,False,False,False,1,0,,,,47.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,3,False,1,cand_ok,0,recall_miss,1,cand_ok,5,1
mcr,mcr_200b,437,Hepatopulmonary syndrome,,,0,0,0,0,0,,0,0,,2686,365,21,3,1,0.821917808219178,0.273972602739726,24,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,438,chemotherapy induced sclerosing cholangitis,,,1,1,0,1,0,,0,0,,1952,281,18,5,1,1.7793594306049825,0.3558718861209964,43,4,False,False,False,1,0,,,,46.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,441,Dengue encephalitis,,,1,1,1,1,1,,0,0,,1517,218,21,3,1,1.3761467889908259,0.45871559633027525,19,2,False,False,False,1,0,,,,51.0,1,1,1,s4_ok,21.0,1,1,1,s4_ok,4,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,442,Topical corticosteroid withdrawal,,,0,0,0,1,0,,0,1,B07,1873,294,22,0,4,0.0,1.3605442176870748,33,3,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,443,Thymoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1494,222,16,4,8,1.8018018018018018,3.6036036036036037,7,1,False,False,False,1,0,,,,47.0,1,0,0,prune_miss_s3,18.0,1,0,0,prune_miss_s3,33,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,444,Langerhans cell histiocytosis,,,1,1,1,1,1,,0,0,,1594,225,17,1,2,0.4444444444444444,0.8888888888888888,29,3,False,False,False,1,0,,,,47.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,2
mcr,mcr_200b,445,Actinomycosis,,,0,0,0,0,0,,0,0,,1501,213,15,0,4,0.0,1.8779342723004695,13,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,448,thrombotic thrombocytopenic purpura,,,1,1,1,1,1,,0,0,,2299,343,34,8,1,2.3323615160349855,0.2915451895043732,35,3,False,False,False,1,0,,,,59.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,450,lupus pneumonitis,,,0,0,0,0,0,,0,0,,2011,288,23,2,3,0.6944444444444444,1.0416666666666665,17,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,451,Spontaneous pneumoperitoneum,,,0,1,1,1,0,,0,1,,1572,210,22,3,1,1.4285714285714286,0.4761904761904762,28,2,False,False,False,1,0,,,,43.0,1,1,0,rank_miss_s4,17.0,1,1,0,rank_miss_s4,1,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,452,fibroadenoma,,,0,0,0,0,0,,0,0,,1599,250,18,0,4,0.0,1.6,12,1,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,453,osteoblastoma,,,0,0,0,0,0,,0,0,,972,143,15,1,1,0.6993006993006993,0.6993006993006993,13,1,False,False,False,1,0,,,,49.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,454,Gastrointestinal stromal tumor,,,1,1,1,1,1,,0,0,,1435,207,21,3,1,1.4492753623188406,0.4830917874396135,30,3,False,False,False,1,0,,,,43.0,1,1,1,s4_ok,16.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,455,uterine inversion,,,0,0,0,0,0,,0,0,,2381,339,24,4,4,1.1799410029498525,1.1799410029498525,17,2,False,False,False,1,0,,,,48.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,456,Ureteroarterial fistula,base_win_recall,,0,0,1,0,0,,0,1,B06,2112,303,25,4,4,1.3201320132013201,1.3201320132013201,23,2,False,False,False,1,0,,,,48.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,1,cand_ok,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,457,Ewing sarcoma,,,0,0,0,0,0,,0,0,,1667,242,20,2,4,0.8264462809917356,1.6528925619834711,13,2,False,False,False,1,0,,,,45.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,458,Lymphangioleiomyomatosis,base_win_rank,,0,0,0,1,1,,0,1,B07,2199,294,25,5,4,1.7006802721088436,1.3605442176870748,24,1,False,False,False,1,0,,,,46.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,459,Cavernous hemangioma,,,0,0,0,0,0,,0,0,,2083,309,19,4,1,1.2944983818770228,0.3236245954692557,20,2,False,False,False,1,0,,,,48.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,460,Schistosomiasis,,,0,0,0,0,0,,0,0,,2361,347,27,1,4,0.2881844380403458,1.1527377521613833,15,1,False,False,False,1,0,,,,60.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,461,dengue viral myositis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2095,303,29,5,3,1.65016501650165,0.9900990099009901,21,3,False,False,False,1,0,,,,55.0,1,0,0,prune_miss_s3,21.0,0,0,0,recall_miss_s2,51,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,463,Femoral–facial syndrome,,,0,0,1,1,0,,0,1,,1601,228,21,3,2,1.3157894736842104,0.8771929824561403,23,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,464,ruptured popliteal artery aneurysm,base_win_rank,,0,0,1,1,1,,0,1,,1604,248,22,3,3,1.2096774193548387,1.2096774193548387,34,4,False,False,False,1,0,,,,47.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,1
mcr,mcr_200b,465,congenital granular cell epulis,,,1,1,1,1,1,,0,0,,1359,208,19,0,0,0.0,0.0,31,4,False,False,False,1,0,,,,48.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,2
mcr,mcr_200b,466,Basaloid squamous cell carcinoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1805,261,21,1,6,0.38314176245210724,2.2988505747126435,32,4,False,False,False,1,0,,,,51.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,5,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,467,spinal epidural lipomatosis,,,1,1,1,1,1,,0,0,,1593,239,21,0,0,0.0,0.0,27,3,False,False,False,1,0,,,,53.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,3
mcr,mcr_200b,468,cryoglobulinemic vasculitis,,,0,0,0,0,0,,0,0,,3357,458,38,5,0,1.0917030567685588,0.0,27,2,False,False,False,1,0,,,,51.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,469,mantle cell lymphoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2074,301,23,0,6,0.0,1.9933554817275747,20,3,False,False,False,1,0,,,,53.0,1,1,0,rank_miss_s4,18.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,1,cand_ok,5,0
mcr,mcr_200b,470,cone-rod dystrophy,all_miss_but_recalled,,0,0,0,0,0,,0,0,,2157,316,31,0,1,0.0,0.31645569620253167,18,3,False,False,False,1,0,,,,46.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,7,False,1,cand_ok,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,471,stress-induced gastric ulcer,,,0,0,0,0,0,,0,0,,1608,237,30,7,4,2.9535864978902953,1.6877637130801686,28,4,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,473,keratoameloblastoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,848,113,15,1,1,0.8849557522123894,0.8849557522123894,19,1,False,False,False,1,0,,,,45.0,1,1,0,rank_miss_s4,18.0,0,0,0,recall_miss_s2,12,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,474,Neurenteric cyst,,,0,0,0,0,0,,0,0,,1193,173,20,3,0,1.7341040462427744,0.0,16,2,False,False,False,1,0,,,,52.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,475,Parsonage Turner Syndrome,,,0,0,0,0,0,,0,0,,1691,256,18,2,4,0.78125,1.5625,25,3,False,False,False,1,0,,,,47.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,477,Burkitt lymphoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1203,181,19,4,3,2.209944751381215,1.6574585635359116,16,2,False,False,False,1,0,,,,50.0,1,1,0,rank_miss_s4,18.0,1,0,0,prune_miss_s3,3,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,478,toxic megacolon,,,0,0,0,0,0,,0,0,,1983,269,25,5,1,1.858736059479554,0.37174721189591076,15,2,False,False,False,1,0,,,,50.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,0,recall_miss,5,0
mcr,mcr_200b,479,Extraskeletal myxoid chondrosarcoma,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1649,233,19,1,0,0.4291845493562232,0.0,35,3,False,False,False,1,0,,,,44.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,11,False,0,recall_miss,0,recall_miss,0,recall_miss,5,1
mcr,mcr_200b,480,Myasthenia gravis,all_miss_but_recalled,,0,0,0,0,0,,0,0,,1952,278,21,1,1,0.3597122302158274,0.3597122302158274,17,2,False,False,False,1,0,,,,53.0,1,0,0,prune_miss_s3,18.0,1,0,0,prune_miss_s3,3,False,1,cand_ok,0,recall_miss,0,recall_miss,5,0
