experiment_id,arm_id,scope,intention_n,served_n,unserved_n,served_rate,clinical_relation_counts_served,safe_exact_n_ita,safe_exact_rate_ita,safe_exact_n_served,safe_exact_rate_served,legacy_chain_n_ita,legacy_chain_rate_ita,legacy_chain_n_served,legacy_chain_rate_served,clinical_complete_n_ita,clinical_complete_rate_ita,clinical_complete_n_served,clinical_complete_rate_served,compatible_partial_n_ita,compatible_partial_rate_ita,compatible_partial_n_served,compatible_partial_rate_served,complete_or_compatible_partial_n_ita,complete_or_compatible_partial_rate_ita,complete_or_compatible_partial_n_served,complete_or_compatible_partial_rate_served,task_evaluable_n_ita,task_evaluable_n_served,task_coverage_ita,task_coverage_served,task_n_ita,task_rate_ita,task_rate_observed,task_n_served,task_rate_served,task_rate_served_observed
E9,role_rotated,ALL,400,400,0,1.0,"{""complete_equivalent"": 60, ""conflicting_subtype_or_scope"": 67, ""manifestation_or_related"": 50, ""not_equivalent"": 73, ""partial_parent_or_component"": 147, ""uncertain"": 3}",36,0.09,36,0.09,96,0.24,96,0.24,60,0.15,60,0.15,147,0.3675,147,0.3675,207,0.5175,207,0.5175,230,230,0.575,0.575,68,,0.2956521739130435,68,,0.2956521739130435
E9,role_rotated,DA,200,200,0,1.0,"{""complete_equivalent"": 9, ""conflicting_subtype_or_scope"": 34, ""manifestation_or_related"": 20, ""not_equivalent"": 20, ""partial_parent_or_component"": 116, ""uncertain"": 1}",3,0.015,3,0.015,52,0.26,52,0.26,9,0.045,9,0.045,116,0.58,116,0.58,125,0.625,125,0.625,122,122,0.61,0.61,32,,0.26229508196721313,32,,0.26229508196721313
E9,role_rotated,MCR,200,200,0,1.0,"{""complete_equivalent"": 51, ""conflicting_subtype_or_scope"": 33, ""manifestation_or_related"": 30, ""not_equivalent"": 53, ""partial_parent_or_component"": 31, ""uncertain"": 2}",33,0.165,33,0.165,44,0.22,44,0.22,51,0.255,51,0.255,31,0.155,31,0.155,82,0.41,82,0.41,108,108,0.54,0.54,36,,0.3333333333333333,36,,0.3333333333333333
E9,single_anchor,ALL,400,400,0,1.0,"{""complete_equivalent"": 48, ""conflicting_subtype_or_scope"": 71, ""manifestation_or_related"": 46, ""not_equivalent"": 86, ""partial_parent_or_component"": 145, ""uncertain"": 4}",29,0.0725,29,0.0725,89,0.2225,89,0.2225,48,0.12,48,0.12,145,0.3625,145,0.3625,193,0.4825,193,0.4825,233,233,0.5825,0.5825,61,,0.26180257510729615,61,,0.26180257510729615
E9,single_anchor,DA,200,200,0,1.0,"{""complete_equivalent"": 5, ""conflicting_subtype_or_scope"": 35, ""manifestation_or_related"": 16, ""not_equivalent"": 30, ""partial_parent_or_component"": 112, ""uncertain"": 2}",2,0.01,2,0.01,50,0.25,50,0.25,5,0.025,5,0.025,112,0.56,112,0.56,117,0.585,117,0.585,124,124,0.62,0.62,29,,0.23387096774193547,29,,0.23387096774193547
E9,single_anchor,MCR,200,200,0,1.0,"{""complete_equivalent"": 43, ""conflicting_subtype_or_scope"": 36, ""manifestation_or_related"": 30, ""not_equivalent"": 56, ""partial_parent_or_component"": 33, ""uncertain"": 2}",27,0.135,27,0.135,39,0.195,39,0.195,43,0.215,43,0.215,33,0.165,33,0.165,76,0.38,76,0.38,109,109,0.545,0.545,32,,0.29357798165137616,32,,0.29357798165137616
RCR3,compact4_true3gen,ALL,300,175,125,0.5833333333333334,"{""complete_equivalent"": 13, ""conflicting_subtype_or_scope"": 33, ""manifestation_or_related"": 27, ""not_equivalent"": 46, ""partial_parent_or_component"": 53, ""uncertain"": 3}",8,0.02666666666666667,8,0.045714285714285714,28,0.09333333333333334,28,0.16,13,0.043333333333333335,13,0.07428571428571429,53,0.17666666666666667,53,0.3028571428571429,66,0.22,66,0.37714285714285717,229,104,0.7633333333333333,0.5942857142857143,23,,0.10043668122270742,23,,0.22115384615384615
RCR3,compact4_true3gen,DA,150,79,71,0.5266666666666666,"{""conflicting_subtype_or_scope"": 13, ""manifestation_or_related"": 7, ""not_equivalent"": 15, ""partial_parent_or_component"": 43, ""uncertain"": 1}",0,0.0,0,0.0,15,0.1,15,0.189873417721519,0,0.0,0,0.0,43,0.2866666666666667,43,0.5443037974683544,43,0.2866666666666667,43,0.5443037974683544,120,49,0.8,0.620253164556962,11,,0.09166666666666666,11,,0.22448979591836735
RCR3,compact4_true3gen,MCR,150,96,54,0.64,"{""complete_equivalent"": 13, ""conflicting_subtype_or_scope"": 20, ""manifestation_or_related"": 20, ""not_equivalent"": 31, ""partial_parent_or_component"": 10, ""uncertain"": 2}",8,0.05333333333333334,8,0.08333333333333333,13,0.08666666666666667,13,0.13541666666666666,13,0.08666666666666667,13,0.13541666666666666,10,0.06666666666666667,10,0.10416666666666667,23,0.15333333333333332,23,0.23958333333333334,109,55,0.7266666666666667,0.5729166666666666,12,,0.11009174311926606,12,,0.21818181818181817
RCR3,lite3_safe,ALL,300,296,4,0.9866666666666667,"{""complete_equivalent"": 22, ""conflicting_subtype_or_scope"": 51, ""manifestation_or_related"": 41, ""not_equivalent"": 65, ""partial_parent_or_component"": 108, ""uncertain"": 9}",16,0.05333333333333334,16,0.05405405405405406,50,0.16666666666666666,50,0.16891891891891891,22,0.07333333333333333,22,0.07432432432432433,108,0.36,108,0.36486486486486486,130,0.43333333333333335,130,0.4391891891891892,174,170,0.58,0.5743243243243243,39,,0.22413793103448276,39,,0.22941176470588234
RCR3,lite3_safe,DA,150,149,1,0.9933333333333333,"{""conflicting_subtype_or_scope"": 20, ""manifestation_or_related"": 16, ""not_equivalent"": 26, ""partial_parent_or_component"": 83, ""uncertain"": 4}",0,0.0,0,0.0,28,0.18666666666666668,28,0.18791946308724833,0,0.0,0,0.0,83,0.5533333333333333,83,0.5570469798657718,83,0.5533333333333333,83,0.5570469798657718,91,90,0.6066666666666667,0.6040268456375839,21,,0.23076923076923078,21,,0.23333333333333334
RCR3,lite3_safe,MCR,150,147,3,0.98,"{""complete_equivalent"": 22, ""conflicting_subtype_or_scope"": 31, ""manifestation_or_related"": 25, ""not_equivalent"": 39, ""partial_parent_or_component"": 25, ""uncertain"": 5}",16,0.10666666666666667,16,0.10884353741496598,22,0.14666666666666667,22,0.14965986394557823,22,0.14666666666666667,22,0.14965986394557823,25,0.16666666666666666,25,0.17006802721088435,47,0.31333333333333335,47,0.3197278911564626,83,80,0.5533333333333333,0.54421768707483,18,,0.21686746987951808,18,,0.225
RCR3,rcr3_default,ALL,300,262,38,0.8733333333333333,"{""complete_equivalent"": 13, ""conflicting_subtype_or_scope"": 51, ""manifestation_or_related"": 41, ""not_equivalent"": 54, ""partial_parent_or_component"": 95, ""uncertain"": 8}",7,0.023333333333333334,7,0.026717557251908396,30,0.1,30,0.11450381679389313,13,0.043333333333333335,13,0.04961832061068702,95,0.31666666666666665,95,0.36259541984732824,108,0.36,108,0.4122137404580153,184,146,0.6133333333333333,0.5572519083969466,32,,0.17391304347826086,32,,0.2191780821917808
RCR3,rcr3_default,DA,150,128,22,0.8533333333333334,"{""conflicting_subtype_or_scope"": 30, ""manifestation_or_related"": 14, ""not_equivalent"": 16, ""partial_parent_or_component"": 65, ""uncertain"": 3}",0,0.0,0,0.0,14,0.09333333333333334,14,0.109375,0,0.0,0,0.0,65,0.43333333333333335,65,0.5078125,65,0.43333333333333335,65,0.5078125,102,80,0.68,0.625,20,,0.19607843137254902,20,,0.25
RCR3,rcr3_default,MCR,150,134,16,0.8933333333333333,"{""complete_equivalent"": 13, ""conflicting_subtype_or_scope"": 21, ""manifestation_or_related"": 27, ""not_equivalent"": 38, ""partial_parent_or_component"": 30, ""uncertain"": 5}",7,0.04666666666666667,7,0.05223880597014925,16,0.10666666666666667,16,0.11940298507462686,13,0.08666666666666667,13,0.09701492537313433,30,0.2,30,0.22388059701492538,43,0.2866666666666667,43,0.3208955223880597,82,66,0.5466666666666666,0.4925373134328358,12,,0.14634146341463414,12,,0.18181818181818182
