experiment_id,left_arm,right_arm,label,multiplicity_family,scope,endpoint,n,both,left_only,right_only,neither,left_rate_ita,right_rate_ita,delta_right_minus_left,exact_mcnemar_p,paired_bootstrap_delta_ci95,gain_case_keys,loss_case_keys,holm_adjusted_p
E12,raw_k5_pointwise,raw_k10_pointwise,k10_vs_k5_raw_pointwise,factorial39,ALL,complete_or_compatible_partial,300,123,19,19,139,0.47333333333333333,0.47333333333333333,0.0,1.0,"[-0.04, 0.04]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/601"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/649"", ""DA_d2_seq100/134"", ""DA_d2_seq100/28"", ""DA_d2_seq100/76"", ""DA_d2_seq100/95"", ""MCR_seq200b/329"", ""MCR_seq200b/355"", ""MCR_seq200b/396"", ""MCR_seq200b/458"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/245""]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/724"", ""DA_d2_seq100/243"", ""DA_d2_seq100/29"", ""MCR_seq200b/283"", ""MCR_seq200b/296"", ""MCR_seq200b/345"", ""MCR_seq200b/369"", ""MCR_seq200b/378"", ""MCR_seq200b/394"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/74"", ""MCR_v2_seq100/214""]",1.0
E12,s1_k5_first,s1_k10_first,k10_vs_k5_s1_first,factorial39,ALL,complete_or_compatible_partial,300,117,0,0,183,0.39,0.39,0.0,1.0,"[0.0, 0.0]",[],[],1.0
E12,s1_k5_pairwise,s1_k10_pairwise,k10_vs_k5_s1_pairwise,factorial39,ALL,complete_or_compatible_partial,300,112,19,16,153,0.43666666666666665,0.4266666666666667,-0.01,0.7358788008568808,"[-0.05, 0.03]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/281"", ""DA_d2_heldout200b/601"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/724"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/134"", ""DA_d2_seq100/28"", ""MCR_seq200b/251"", ""MCR_seq200b/296"", ""MCR_seq200b/363"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/214""]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/243"", ""DA_d2_seq100/59"", ""MCR_seq200b/337"", ""MCR_seq200b/458"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/201"", ""MCR_v2_seq100/208""]",1.0
E12,s1_k5_pointwise,s1_k10_pointwise,k10_vs_k5_s1_pointwise,factorial39,ALL,complete_or_compatible_partial,300,110,18,14,158,0.4266666666666667,0.41333333333333333,-0.013333333333333334,0.5966148958541453,"[-0.05, 0.023333]","[""DA_d2_heldout100/266"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/601"", ""DA_d2_heldout200b/724"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/117"", ""DA_d2_seq100/214"", ""DA_d2_seq100/243"", ""MCR_seq200b/270"", ""MCR_seq200b/283"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/221""]","[""DA_d2_heldout100/330"", ""DA_d2_heldout100/420"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/103"", ""DA_d2_seq100/134"", ""DA_d2_seq100/29"", ""MCR_seq200b/335"", ""MCR_seq200b/374"", ""MCR_seq200b/396"", ""MCR_seq200b/411"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/214""]",1.0
E12,graph_k10_first,graph_k10_pairwise,pairwise_vs_first_graph_k10,factorial39,ALL,complete_or_compatible_partial,300,81,36,36,147,0.39,0.39,0.0,1.0,"[-0.053333, 0.056667]","[""DA_d2_heldout100/330"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/188"", ""DA_d2_seq100/242"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/63"", ""MCR_seq200b/265"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/374"", ""MCR_seq200b/384"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/227""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/415"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/118"", ""DA_d2_seq100/134"", ""DA_d2_seq100/214"", ""DA_d2_seq100/28"", ""DA_d2_seq100/74"", ""MCR_seq200b/283"", ""MCR_seq200b/296"", ""MCR_seq200b/369"", ""MCR_seq200b/376"", ""MCR_seq200b/471"", ""MCR_seq200b/478"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/245""]",1.0
E12,graph_k5_first,graph_k5_pairwise,pairwise_vs_first_graph_k5,factorial39,ALL,complete_or_compatible_partial,300,83,34,36,147,0.39,0.39666666666666667,0.006666666666666667,0.9049745264594623,"[-0.046667, 0.06]","[""DA_d2_heldout100/330"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/164"", ""DA_d2_seq100/188"", ""DA_d2_seq100/242"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""MCR_seq200b/270"", ""MCR_seq200b/335"", ""MCR_seq200b/374"", ""MCR_seq200b/384"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/74"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230""]","[""DA_d2_heldout100/266"", ""DA_d2_heldout100/379"", ""DA_d2_heldout100/415"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/497"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/687"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/774"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/11"", ""DA_d2_seq100/118"", ""DA_d2_seq100/214"", ""DA_d2_seq100/28"", ""DA_d2_seq100/74"", ""MCR_seq200b/283"", ""MCR_seq200b/296"", ""MCR_seq200b/369"", ""MCR_seq200b/376"", ""MCR_seq200b/471"", ""MCR_seq200b/478"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/76"", ""MCR_v1_seq100/86"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/245""]",1.0
E12,raw_k10_first,raw_k10_pairwise,pairwise_vs_first_raw_k10,factorial39,ALL,complete_or_compatible_partial,300,103,14,51,132,0.39,0.5133333333333333,0.12333333333333334,4.47522484948754e-06,"[0.073333, 0.173333]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/649"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/164"", ""DA_d2_seq100/188"", ""DA_d2_seq100/242"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/63"", ""DA_d2_seq100/95"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_seq200b/335"", ""MCR_seq200b/374"", ""MCR_seq200b/378"", ""MCR_seq200b/384"", ""MCR_seq200b/394"", ""MCR_seq200b/431"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/724"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/243"", ""DA_d2_seq100/74"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v2_seq100/245""]",0.00017453376913001406
E12,raw_k5_first,raw_k5_pairwise,pairwise_vs_first_raw_k5,factorial39,ALL,complete_or_compatible_partial,300,98,19,48,135,0.39,0.4866666666666667,0.09666666666666666,0.0005216127568115162,"[0.043333, 0.15]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/372"", ""DA_d2_heldout100/392"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/527"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/103"", ""DA_d2_seq100/156"", ""DA_d2_seq100/164"", ""DA_d2_seq100/188"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/63"", ""DA_d2_seq100/76"", ""DA_d2_seq100/95"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/329"", ""MCR_seq200b/335"", ""MCR_seq200b/374"", ""MCR_seq200b/378"", ""MCR_seq200b/384"", ""MCR_seq200b/394"", ""MCR_seq200b/431"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/74"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/227"", ""MCR_v2_seq100/230""]","[""DA_d2_heldout100/259"", ""DA_d2_heldout100/262"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/724"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/738"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/243"", ""DA_d2_seq100/28"", ""DA_d2_seq100/74"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/86"", ""MCR_v2_seq100/245""]",0.0192996720020261
E12,s1_k10_first,s1_k10_pairwise,pairwise_vs_first_s1_k10,factorial39,ALL,complete_or_compatible_partial,300,93,24,35,148,0.39,0.4266666666666667,0.03666666666666667,0.19252645776146274,"[-0.013333, 0.086667]","[""DA_d2_heldout100/321"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/103"", ""DA_d2_seq100/164"", ""DA_d2_seq100/188"", ""DA_d2_seq100/242"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/63"", ""MCR_seq200b/270"", ""MCR_seq200b/329"", ""MCR_seq200b/335"", ""MCR_seq200b/363"", ""MCR_seq200b/374"", ""MCR_seq200b/378"", ""MCR_seq200b/384"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/60"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/209"", ""MCR_v2_seq100/214"", ""MCR_v2_seq100/227""]","[""DA_d2_heldout100/266"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/243"", ""DA_d2_seq100/74"", ""MCR_seq200b/283"", ""MCR_seq200b/337"", ""MCR_seq200b/458"", ""MCR_seq200b/471"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/201"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/245""]",1.0
E12,s1_k5_first,s1_k5_pairwise,pairwise_vs_first_s1_k5,factorial39,ALL,complete_or_compatible_partial,300,94,23,37,146,0.39,0.43666666666666665,0.04666666666666667,0.09246098107292373,"[-0.003333, 0.096667]","[""DA_d2_heldout100/318"", ""DA_d2_heldout100/321"", ""DA_d2_heldout100/330"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/698"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/746"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/103"", ""DA_d2_seq100/164"", ""DA_d2_seq100/188"", ""DA_d2_seq100/242"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/63"", ""MCR_seq200b/270"", ""MCR_seq200b/329"", ""MCR_seq200b/335"", ""MCR_seq200b/374"", ""MCR_seq200b/378"", ""MCR_seq200b/384"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/227""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/266"", ""DA_d2_heldout100/281"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/601"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/724"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/134"", ""DA_d2_seq100/28"", ""DA_d2_seq100/74"", ""MCR_seq200b/251"", ""MCR_seq200b/283"", ""MCR_seq200b/296"", ""MCR_seq200b/471"", ""MCR_v1_seq100/46"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/245""]",1.0
E12,graph_k10_pointwise,graph_k10_pairwise,pairwise_vs_pointwise_graph_k10,factorial39,ALL,complete_or_compatible_partial,300,100,10,17,173,0.36666666666666664,0.39,0.023333333333333334,0.24778856337070465,"[-0.01, 0.056667]","[""DA_d2_heldout100/437"", ""DA_d2_heldout200b/477"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/719"", ""DA_d2_heldout200b/753"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/188"", ""MCR_seq200b/251"", ""MCR_seq200b/265"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/209""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/662"", ""DA_d2_seq100/134"", ""DA_d2_seq100/139"", ""DA_d2_seq100/33"", ""MCR_seq200b/363"", ""MCR_seq200b/378"", ""MCR_v1_seq100/41""]",1.0
E12,graph_k5_pointwise,graph_k5_pairwise,pairwise_vs_pointwise_graph_k5,factorial39,ALL,complete_or_compatible_partial,300,103,13,16,168,0.38666666666666666,0.39666666666666667,0.01,0.711071103811264,"[-0.026667, 0.043333]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/536"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/724"", ""DA_d2_seq100/164"", ""DA_d2_seq100/19"", ""DA_d2_seq100/242"", ""DA_d2_seq100/57"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/26"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/201"", ""MCR_v2_seq100/230""]","[""DA_d2_heldout200b/591"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/757"", ""DA_d2_heldout200b/766"", ""DA_d2_seq100/63"", ""MCR_seq200b/296"", ""MCR_seq200b/320"", ""MCR_seq200b/355"", ""MCR_seq200b/363"", ""MCR_seq200b/378"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/86""]",1.0
E12,raw_k10_pointwise,raw_k10_pairwise,pairwise_vs_pointwise_raw_k10,factorial39,ALL,complete_or_compatible_partial,300,134,8,20,138,0.47333333333333333,0.5133333333333333,0.04,0.03569813817739487,"[0.006667, 0.073333]","[""DA_d2_heldout100/318"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/719"", ""DA_d2_seq100/11"", ""DA_d2_seq100/29"", ""DA_d2_seq100/45"", ""MCR_seq200b/283"", ""MCR_seq200b/296"", ""MCR_seq200b/335"", ""MCR_seq200b/345"", ""MCR_seq200b/369"", ""MCR_seq200b/378"", ""MCR_seq200b/394"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/214""]","[""DA_d2_heldout100/451"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/746"", ""DA_d2_seq100/76"", ""MCR_seq200b/301"", ""MCR_seq200b/355"", ""MCR_seq200b/458"", ""MCR_v2_seq100/245""]",1.0
E12,raw_k5_pointwise,raw_k5_pairwise,pairwise_vs_pointwise_raw_k5,factorial39,ALL,complete_or_compatible_partial,300,126,16,20,138,0.47333333333333333,0.4866666666666667,0.013333333333333334,0.617719317029696,"[-0.023333, 0.053333]","[""DA_d2_heldout100/273"", ""DA_d2_heldout100/290"", ""DA_d2_heldout100/372"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/601"", ""DA_d2_heldout200b/719"", ""DA_d2_seq100/11"", ""DA_d2_seq100/134"", ""DA_d2_seq100/45"", ""DA_d2_seq100/76"", ""DA_d2_seq100/95"", ""MCR_seq200b/329"", ""MCR_seq200b/335"", ""MCR_seq200b/396"", ""MCR_v1_seq100/26"", ""MCR_v1_seq100/8"", ""MCR_v1_seq100/95"", ""MCR_v2_seq100/139""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout200b/485"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/619"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/724"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/738"", ""DA_d2_seq100/242"", ""DA_d2_seq100/243"", ""MCR_seq200b/301"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/86"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/214""]",1.0
E12,s1_k10_pointwise,s1_k10_pairwise,pairwise_vs_pointwise_s1_k10,factorial39,ALL,complete_or_compatible_partial,300,106,18,22,154,0.41333333333333333,0.4266666666666667,0.013333333333333334,0.6358280026288412,"[-0.03, 0.053333]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/103"", ""DA_d2_seq100/11"", ""DA_d2_seq100/134"", ""DA_d2_seq100/28"", ""DA_d2_seq100/29"", ""MCR_seq200b/335"", ""MCR_seq200b/363"", ""MCR_seq200b/369"", ""MCR_seq200b/374"", ""MCR_seq200b/396"", ""MCR_seq200b/411"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/214""]","[""DA_d2_heldout100/266"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/117"", ""DA_d2_seq100/243"", ""DA_d2_seq100/59"", ""MCR_seq200b/283"", ""MCR_seq200b/337"", ""MCR_v2_seq100/201"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/221""]",1.0
E12,s1_k5_pointwise,s1_k5_pairwise,pairwise_vs_pointwise_s1_k5,factorial39,ALL,complete_or_compatible_partial,300,113,15,18,154,0.4266666666666667,0.43666666666666665,0.01,0.7283324808813632,"[-0.026667, 0.046667]","[""DA_d2_heldout100/318"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/11"", ""DA_d2_seq100/214"", ""DA_d2_seq100/243"", ""MCR_seq200b/270"", ""MCR_seq200b/369"", ""MCR_seq200b/458"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/660"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/134"", ""MCR_seq200b/251"", ""MCR_seq200b/296"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/214""]",1.0
