case_key,family,anchor_key,arm,success,gold_exposure_hit,gold_top1,candidate_n,champion_label,runner_up_label,cache_hit,error
DA_d2_heldout200b/472,DA,ax_syndrome,duplicate_anchor,True,False,False,4,Hypertrophic Cardiomyopathy,Acute Coronary Syndrome,False,
DA_d2_heldout200b/473,DA,ax_syndrome,real_views,True,False,False,8,Acute Viral Rhinopharyngitis,Common Cold,False,
DA_d2_heldout200b/473,DA,ax_syndrome,role_rotated,True,False,False,8,Respiratory Syncytial Virus (RSV) infection,Acute Viral Rhinopharyngitis,False,
DA_d2_heldout200b/473,DA,ax_syndrome,single_anchor,True,False,False,3,Acute Viral Rhinopharyngitis,Viral Fever,False,
DA_d2_heldout200b/473,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Acute Viral Rhinopharyngitis,Viral Fever,False,
DA_d2_heldout200b/478,DA,ax_syndrome,real_views,True,False,False,7,Respiratory Syncytial Virus (RSV) infection,Bronchiolitis,False,
DA_d2_heldout200b/478,DA,ax_syndrome,role_rotated,True,False,False,7,Respiratory Syncytial Virus (RSV) infection,Acute respiratory distress syndrome (ARDS),False,
DA_d2_heldout200b/478,DA,ax_syndrome,single_anchor,True,False,False,3,Sepsis,Bronchiolitis,False,
DA_d2_heldout200b/478,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Sepsis,Bronchiolitis,False,
DA_d2_heldout200b/480,DA,ax_mechanism,real_views,True,False,False,3,Reperfusion Injury,High-Altitude Pulmonary Edema (HAPE),False,
DA_d2_heldout200b/480,DA,ax_mechanism,role_rotated,True,False,False,3,High-Altitude Pulmonary Edema (HAPE),Reperfusion Injury,False,
DA_d2_heldout200b/480,DA,ax_mechanism,single_anchor,True,False,False,3,High-Altitude Pulmonary Edema (HAPE),Reperfusion Injury,False,
DA_d2_heldout200b/480,DA,ax_mechanism,duplicate_anchor,True,False,False,3,High-Altitude Pulmonary Edema (HAPE),Reperfusion Injury,False,
DA_d2_heldout200b/485,DA,ax_mechanism,real_views,True,False,False,8,Necrotising Immune-Complex Glomerulonephritis,Infective endocarditis,False,
DA_d2_heldout200b/485,DA,ax_mechanism,role_rotated,True,False,False,8,Necrotising Immune-Complex Glomerulonephritis,Infective endocarditis,False,
DA_d2_heldout200b/485,DA,ax_mechanism,single_anchor,True,False,False,4,Infective endocarditis,Membranoproliferative glomerulonephritis,False,
DA_d2_heldout200b/485,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Infective endocarditis,Membranoproliferative glomerulonephritis,False,
DA_d2_heldout200b/486,DA,ax_syndrome,real_views,True,False,False,6,Leprosy,Lupus vulgaris,False,
DA_d2_heldout200b/486,DA,ax_syndrome,role_rotated,True,False,False,6,Leprosy,Lupus vulgaris,False,
DA_d2_heldout200b/486,DA,ax_syndrome,single_anchor,True,False,False,4,Leprosy,Lupus vulgaris,False,
DA_d2_heldout200b/486,DA,ax_syndrome,duplicate_anchor,True,False,False,4,Leprosy,Lupus vulgaris,False,
DA_d2_heldout200b/488,DA,ax_mechanism,real_views,True,False,False,5,Myelodysplastic syndrome,Acute myeloid leukemia,False,
DA_d2_heldout200b/488,DA,ax_mechanism,role_rotated,True,False,False,5,Myelodysplastic syndrome,Acute myeloid leukemia,False,
DA_d2_heldout200b/488,DA,ax_mechanism,single_anchor,True,False,False,4,Myelodysplastic syndrome,Acute myeloid leukemia,False,
DA_d2_heldout200b/488,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Myelodysplastic syndrome,Acute myeloid leukemia,False,
DA_d2_heldout200b/489,DA,ax_modality,real_views,True,False,False,5,Pseudohypoparathyroidism,Hypoparathyroidism,False,
DA_d2_heldout200b/489,DA,ax_modality,role_rotated,True,False,False,5,Pseudohypoparathyroidism,Idiopathic Basal Ganglia Calcification,False,
DA_d2_heldout200b/489,DA,ax_modality,single_anchor,True,False,False,3,Hypoparathyroidism,Idiopathic Basal Ganglia Calcification,False,
DA_d2_heldout200b/489,DA,ax_modality,duplicate_anchor,True,False,False,3,Idiopathic Basal Ganglia Calcification,,False,
DA_d2_heldout200b/490,DA,ax_modality,real_views,True,False,False,8,Hunger strike-associated colitis,Ulcerative Colitis,False,
DA_d2_heldout200b/490,DA,ax_modality,role_rotated,True,False,False,8,Hunger strike-associated colitis,Ulcerative Colitis,False,
DA_d2_heldout200b/490,DA,ax_modality,single_anchor,True,False,False,4,Inflammatory Bowel Disease (IBD),Hunger strike-associated colitis,False,
DA_d2_heldout200b/490,DA,ax_modality,duplicate_anchor,True,False,False,4,Inflammatory Bowel Disease (IBD),Ischemic colitis,False,
DA_d2_heldout200b/493,DA,ax_syndrome,real_views,True,False,False,6,Dengue hemorrhagic fever,Dengue fever,False,
DA_d2_heldout200b/493,DA,ax_syndrome,role_rotated,True,False,False,6,Dengue hemorrhagic fever,Dengue fever,False,
DA_d2_heldout200b/493,DA,ax_syndrome,single_anchor,True,False,False,3,Dengue hemorrhagic fever,Pulmonary edema,False,
DA_d2_heldout200b/493,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Dengue hemorrhagic fever,Pulmonary edema,False,
DA_d2_heldout200b/496,DA,ax_modality,real_views,True,False,False,5,Sepsis,Bacterial infection,False,
DA_d2_heldout200b/496,DA,ax_modality,role_rotated,True,False,False,5,Sepsis,Bacterial infection,False,
DA_d2_heldout200b/496,DA,ax_modality,single_anchor,True,False,False,3,Sepsis,Bacterial Infection,False,
DA_d2_heldout200b/496,DA,ax_modality,duplicate_anchor,True,False,False,3,Sepsis,Bacterial Infection,False,
DA_d2_heldout200b/497,DA,ax_modality,real_views,True,False,False,5,Cancer-associated thrombosis,Antiphospholipid syndrome,False,
DA_d2_heldout200b/497,DA,ax_modality,role_rotated,True,False,False,5,Cancer-associated thrombosis,Antiphospholipid syndrome,False,
DA_d2_heldout200b/497,DA,ax_modality,single_anchor,True,False,False,3,Cancer-Associated Thrombosis,Disseminated Intravascular Coagulation (DIC),False,
DA_d2_heldout200b/497,DA,ax_modality,duplicate_anchor,True,False,False,3,Cancer-Associated Thrombosis,Disseminated Intravascular Coagulation (DIC),False,
DA_d2_heldout200b/498,DA,ax_modality,real_views,True,False,False,7,Choriocarcinoma,Molar Pregnancy,False,
DA_d2_heldout200b/498,DA,ax_modality,role_rotated,True,False,False,7,Molar Pregnancy,Eclampsia or preeclampsia,False,
DA_d2_heldout200b/498,DA,ax_modality,single_anchor,True,False,False,3,Choriocarcinoma,Molar Pregnancy,False,
DA_d2_heldout200b/498,DA,ax_modality,duplicate_anchor,True,False,False,3,Choriocarcinoma,Molar Pregnancy,False,
DA_d2_heldout200b/500,DA,ax_modality,real_views,True,False,False,5,Acute lipodermatosclerosis,Lipodermatosclerosis,False,
DA_d2_heldout200b/500,DA,ax_modality,role_rotated,True,False,False,5,Acute lipodermatosclerosis,Lipodermatosclerosis,False,
DA_d2_heldout200b/500,DA,ax_modality,single_anchor,True,False,False,3,Acute lipodermatosclerosis,Chronic Venous Insufficiency,False,
DA_d2_heldout200b/500,DA,ax_modality,duplicate_anchor,True,False,False,3,Acute lipodermatosclerosis,Chronic Venous Insufficiency,False,
DA_d2_heldout200b/501,DA,ax_mechanism,real_views,True,False,False,6,Adrenal Cortical Carcinoma,Lymphoma,False,
DA_d2_heldout200b/501,DA,ax_mechanism,role_rotated,True,False,False,6,Adrenal Cortical Carcinoma,Lymphoma,False,
DA_d2_heldout200b/501,DA,ax_mechanism,single_anchor,True,False,False,3,Adrenal Cortical Carcinoma,Metastatic Renal Cell Carcinoma,False,
DA_d2_heldout200b/501,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Adrenal Cortical Carcinoma,Metastatic Renal Cell Carcinoma,False,
DA_d2_heldout200b/507,DA,ax_mechanism,real_views,True,False,False,7,Secondary acute myeloid leukemia,Acute Myeloid Leukemia,False,
DA_d2_heldout200b/507,DA,ax_mechanism,role_rotated,True,False,False,7,Secondary acute myeloid leukemia,Acute Myeloid Leukemia,False,
DA_d2_heldout200b/507,DA,ax_mechanism,single_anchor,True,False,False,3,Secondary acute myeloid leukemia,Cardiac lymphoma,False,
DA_d2_heldout200b/507,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Secondary acute myeloid leukemia,Therapy-related myelodysplastic syndrome,False,
DA_d2_heldout200b/508,DA,ax_modality,real_views,True,False,False,3,Peripheral T-cell Lymphoma,T-cell Lymphoma,False,
DA_d2_heldout200b/508,DA,ax_modality,role_rotated,True,False,False,3,Peripheral T-cell Lymphoma,Hemophagocytic Lymphohistiocytosis (HLH),False,
DA_d2_heldout200b/508,DA,ax_modality,single_anchor,True,False,False,2,T-cell lymphoma,Hemophagocytic Lymphohistiocytosis (HLH),False,
DA_d2_heldout200b/508,DA,ax_modality,duplicate_anchor,True,False,False,2,T-cell lymphoma,Hemophagocytic Lymphohistiocytosis (HLH),False,
DA_d2_heldout200b/510,DA,ax_mechanism,real_views,True,False,False,5,Systemic Sclerosis,Systemic Lupus Erythematosus,False,
DA_d2_heldout200b/510,DA,ax_mechanism,role_rotated,True,False,False,5,Systemic Sclerosis,Mixed Connective Tissue Disease,False,
DA_d2_heldout200b/510,DA,ax_mechanism,single_anchor,True,False,False,3,Systemic Sclerosis,Rheumatoid Arthritis,False,
DA_d2_heldout200b/510,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Systemic Sclerosis,Sjögren's Syndrome,False,
DA_d2_heldout200b/513,DA,ax_modality,real_views,True,False,False,6,Melanoma metastasis to the liver,Metastatic melanoma,False,
DA_d2_heldout200b/513,DA,ax_modality,role_rotated,True,False,False,6,Metastatic melanoma to the liver,Metastatic melanoma,False,
DA_d2_heldout200b/513,DA,ax_modality,single_anchor,True,False,False,3,Melanoma metastasis to the liver,Sarcoma,False,
DA_d2_heldout200b/513,DA,ax_modality,duplicate_anchor,True,False,False,3,Melanoma metastasis to the liver,Sarcoma,False,
DA_d2_heldout200b/514,DA,ax_modality,real_views,True,False,False,3,Constrictive Pericarditis,Restrictive Cardiomyopathy,False,
DA_d2_heldout200b/514,DA,ax_modality,role_rotated,True,False,False,3,Constrictive Pericarditis,Restrictive Cardiomyopathy,False,
DA_d2_heldout200b/514,DA,ax_modality,single_anchor,True,False,False,3,Constrictive Pericarditis,Restrictive Cardiomyopathy,False,
DA_d2_heldout200b/514,DA,ax_modality,duplicate_anchor,True,False,False,3,Constrictive Pericarditis,Restrictive Cardiomyopathy,False,
DA_d2_heldout200b/523,DA,ax_modality,real_views,True,False,False,5,Hepatitis C,Cirrhosis,False,
DA_d2_heldout200b/523,DA,ax_modality,role_rotated,True,False,False,5,Hepatitis C,Cirrhosis,False,
DA_d2_heldout200b/523,DA,ax_modality,single_anchor,True,False,False,3,Hepatitis C,Cirrhosis,False,
DA_d2_heldout200b/523,DA,ax_modality,duplicate_anchor,True,False,False,3,Hepatitis C,Cirrhosis,False,
DA_d2_heldout200b/530,DA,ax_mechanism,real_views,True,False,False,5,Limited Systemic Sclerosis,Sjögren's Syndrome,False,
DA_d2_heldout200b/530,DA,ax_mechanism,role_rotated,True,False,False,5,Limited Systemic Sclerosis,Sjögren's Syndrome,False,
DA_d2_heldout200b/530,DA,ax_mechanism,single_anchor,True,False,False,4,Limited Systemic Sclerosis,Sjögren's Syndrome,False,
DA_d2_heldout200b/530,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Limited Systemic Sclerosis,Sjögren's Syndrome,False,
DA_d2_heldout200b/535,DA,ax_syndrome,real_views,True,False,False,4,Facial neuritis,Lower motor neuron disease,False,
DA_d2_heldout200b/535,DA,ax_syndrome,role_rotated,True,False,False,4,Facial neuritis,Lower motor neuron disease,False,
DA_d2_heldout200b/535,DA,ax_syndrome,single_anchor,True,False,False,2,Facial neuritis,Lower motor neuron disease,False,
DA_d2_heldout200b/535,DA,ax_syndrome,duplicate_anchor,True,False,False,2,Facial neuritis,Lower motor neuron disease,False,
DA_d2_heldout200b/536,DA,ax_syndrome,real_views,True,False,False,5,Chronic Pulmonary Aspergillosis,Aspergilloma,False,
DA_d2_heldout200b/536,DA,ax_syndrome,role_rotated,True,False,False,5,Chronic Pulmonary Aspergillosis,Aspergilloma,False,
DA_d2_heldout200b/536,DA,ax_syndrome,single_anchor,True,False,False,3,Chronic Pulmonary Aspergillosis,Aspergilloma,False,
DA_d2_heldout200b/536,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Chronic Pulmonary Aspergillosis,Aspergilloma,False,
DA_d2_heldout200b/540,DA,ax_mechanism,real_views,True,False,False,7,Diabetic Ketoacidosis,Acute Kidney Injury,False,
DA_d2_heldout200b/540,DA,ax_mechanism,role_rotated,True,False,False,7,Diabetic Ketoacidosis,Acute Kidney Injury,False,
DA_d2_heldout200b/540,DA,ax_mechanism,single_anchor,True,False,False,4,Diabetic ketoacidosis,Acute kidney injury,False,
DA_d2_heldout200b/540,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Diabetic ketoacidosis,Sepsis,False,
DA_d2_heldout200b/543,DA,ax_mechanism,real_views,True,False,False,5,Legionnaires' disease,Myocarditis,False,
DA_d2_heldout200b/543,DA,ax_mechanism,role_rotated,True,False,False,5,Legionnaires' disease,Myocarditis,False,
DA_d2_heldout200b/543,DA,ax_mechanism,single_anchor,True,False,False,3,Legionnaires' disease,Myocarditis,False,
DA_d2_heldout200b/543,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Legionnaires' disease,Myocarditis,False,
DA_d2_heldout200b/548,DA,ax_mechanism,real_views,True,False,False,6,StatIN-associated necrotizing autoimmune myopathy,Drug-induced rhabdomyolysis,False,
DA_d2_heldout200b/548,DA,ax_mechanism,role_rotated,True,False,False,6,Drug-induced rhabdomyolysis,Rhabdomyolysis,False,
DA_d2_heldout200b/548,DA,ax_mechanism,single_anchor,True,False,False,4,Drug-induced rhabdomyolysis,Rhabdomyolysis,False,
DA_d2_heldout200b/548,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Drug-induced rhabdomyolysis,Rhabdomyolysis,False,
DA_d2_heldout200b/553,DA,ax_modality,real_views,True,False,False,4,Prostatic paraganglioma,Paraganglioma,False,
DA_d2_heldout200b/553,DA,ax_modality,role_rotated,True,False,False,4,Paraganglioma,Prostatic paraganglioma,False,
DA_d2_heldout200b/553,DA,ax_modality,single_anchor,True,False,False,3,Paraganglioma,Pheochromocytoma,False,
DA_d2_heldout200b/553,DA,ax_modality,duplicate_anchor,True,False,False,3,Paraganglioma,Pheochromocytoma,False,
DA_d2_heldout200b/556,DA,ax_mechanism,real_views,True,False,False,5,Strongyloidiasis,Invasive Aspergillosis,False,
DA_d2_heldout200b/556,DA,ax_mechanism,role_rotated,True,False,False,5,Strongyloidiasis,Invasive Aspergillosis,False,
DA_d2_heldout200b/556,DA,ax_mechanism,single_anchor,True,False,False,3,Strongyloidiasis,Invasive Aspergillosis,False,
DA_d2_heldout200b/556,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Strongyloidiasis,Invasive Aspergillosis,False,
DA_d2_heldout200b/559,DA,ax_mechanism,real_views,True,False,False,5,Calciphylaxis,Heparin-induced thrombocytopenia,False,
DA_d2_heldout200b/559,DA,ax_mechanism,role_rotated,True,False,False,5,Calciphylaxis,Heparin-induced thrombocytopenia,False,
DA_d2_heldout200b/559,DA,ax_mechanism,single_anchor,True,False,False,4,Calciphylaxis,Heparin-induced thrombocytopenia,False,
DA_d2_heldout200b/559,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Calciphylaxis,Heparin-induced thrombocytopenia,False,
DA_d2_heldout200b/560,DA,ax_syndrome,real_views,True,False,False,6,Thyroid Storm,Hyperthyroidism,False,
DA_d2_heldout200b/560,DA,ax_syndrome,role_rotated,True,False,False,6,Hyperthyroidism,Thyroid Storm,False,
DA_d2_heldout200b/560,DA,ax_syndrome,single_anchor,True,False,False,4,Hyperthyroidism,Pulmonary Embolism,False,
DA_d2_heldout200b/560,DA,ax_syndrome,duplicate_anchor,True,False,False,4,Hyperthyroidism,Atrial Fibrillation,False,
DA_d2_heldout200b/563,DA,ax_mechanism,real_views,True,False,False,7,Gram-negative bacillary bacteremia,Gram-negative bacteremia,False,
DA_d2_heldout200b/563,DA,ax_mechanism,role_rotated,True,False,False,7,Gram-negative bacillary bacteremia,Gram-negative bacteremia,False,
DA_d2_heldout200b/563,DA,ax_mechanism,single_anchor,True,False,False,4,Gram-negative bacteremia,Sepsis,False,
DA_d2_heldout200b/563,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Gram-negative bacteremia,Sepsis,False,
DA_d2_heldout200b/568,DA,ax_mechanism,real_views,True,False,False,5,Cardiac Synovial Sarcoma,Synovial Sarcoma,False,
DA_d2_heldout200b/568,DA,ax_mechanism,role_rotated,True,False,False,5,Cardiac Synovial Sarcoma,Synovial Sarcoma,False,
DA_d2_heldout200b/568,DA,ax_mechanism,single_anchor,True,False,False,3,Synovial Sarcoma,,False,
DA_d2_heldout200b/568,DA,ax_mechanism,duplicate_anchor,True,False,False,3,Synovial Sarcoma,Cardiac Myxoma,False,
DA_d2_heldout200b/574,DA,ax_modality,real_views,True,False,False,5,Renovascular hypertension,Atherosclerotic renal artery stenosis,False,
DA_d2_heldout200b/574,DA,ax_modality,role_rotated,True,False,False,5,Renovascular hypertension,Atherosclerotic renal artery stenosis,False,
DA_d2_heldout200b/574,DA,ax_modality,single_anchor,True,False,False,3,Renovascular hypertension,Atherosclerotic disease,False,
DA_d2_heldout200b/574,DA,ax_modality,duplicate_anchor,True,False,False,3,Renovascular hypertension,Atherosclerotic disease,False,
DA_d2_heldout200b/575,DA,ax_syndrome,real_views,True,False,False,5,Plasmodium falciparum malaria,Malaria,False,
DA_d2_heldout200b/575,DA,ax_syndrome,role_rotated,True,False,False,5,Plasmodium falciparum malaria,Plasmodium vivax malaria,False,
DA_d2_heldout200b/575,DA,ax_syndrome,single_anchor,True,False,False,3,Malaria,SARS-CoV-2 infection,False,
DA_d2_heldout200b/575,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Malaria,SARS-CoV-2 infection,False,
DA_d2_heldout200b/577,DA,ax_mechanism,real_views,True,False,False,4,Rheumatoid Arthritis,Heart Failure,False,
DA_d2_heldout200b/577,DA,ax_mechanism,role_rotated,True,False,False,4,Rheumatoid Arthritis,Heart Failure,False,
DA_d2_heldout200b/577,DA,ax_mechanism,single_anchor,True,False,False,4,Rheumatoid Arthritis,Heart Failure,False,
DA_d2_heldout200b/577,DA,ax_mechanism,duplicate_anchor,True,False,False,4,Rheumatoid Arthritis,Heart Failure,False,
DA_d2_heldout200b/578,DA,ax_syndrome,real_views,True,False,False,4,Squamous cell carcinoma,Pulmonary embolism,False,
DA_d2_heldout200b/578,DA,ax_syndrome,role_rotated,True,False,False,4,Squamous cell carcinoma,Pulmonary embolism,False,
DA_d2_heldout200b/578,DA,ax_syndrome,single_anchor,True,False,False,3,Squamous cell carcinoma,Pulmonary embolism,False,
DA_d2_heldout200b/578,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Squamous cell carcinoma,Pulmonary embolism,False,
DA_d2_heldout200b/579,DA,ax_syndrome,real_views,True,False,False,8,Otogenic Brain Abscess,Brain Abscess,False,
DA_d2_heldout200b/579,DA,ax_syndrome,role_rotated,True,False,False,8,Otogenic Brain Abscess,Brain Abscess,False,
DA_d2_heldout200b/579,DA,ax_syndrome,single_anchor,True,False,False,3,Brain Abscess,Subdural Empyema,False,
DA_d2_heldout200b/579,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Brain Abscess,Subdural Empyema,False,
DA_d2_heldout200b/582,DA,ax_syndrome,real_views,True,False,False,4,Pancreatic adenocarcinoma,Biliary tract malignancy,False,
DA_d2_heldout200b/582,DA,ax_syndrome,role_rotated,True,False,False,4,Pancreatic adenocarcinoma,Biliary tract malignancy,False,
DA_d2_heldout200b/582,DA,ax_syndrome,single_anchor,True,False,False,3,Pancreatic adenocarcinoma,Biliary tract malignancy,False,
DA_d2_heldout200b/582,DA,ax_syndrome,duplicate_anchor,True,False,False,3,Pancreatic adenocarcinoma,Biliary tract malignancy,False,
